date,time,temperature,label,type,delta_time
28-Apr-19,04:53:23,30.70098179,1,ransomware,4.0
28-Apr-19,04:53:24,31.32662822,1,ransomware,1.0
28-Apr-19,04:53:24,26.22232939,1,ransomware,0.0
28-Apr-19,04:53:26,25.0,1,ransomware,2.0
28-Apr-19,04:53:28,30.61641461,1,ransomware,2.0
28-Apr-19,04:53:29,30.88884033,1,ransomware,1.0
28-Apr-19,04:53:29,25.85435654,1,ransomware,0.0
28-Apr-19,04:53:31,29.31531963,1,ransomware,2.0
28-Apr-19,04:53:33,30.11923765,1,ransomware,2.0
28-Apr-19,04:53:36,30.46390256,1,ransomware,3.0
28-Apr-19,04:53:36,25.0,1,ransomware,0.0
28-Apr-19,04:53:37,29.06411868,1,ransomware,1.0
28-Apr-19,04:53:38,30.11328436,1,ransomware,1.0
28-Apr-19,04:53:41,29.98049098,1,ransomware,3.0
28-Apr-19,04:53:42,28.07861642,1,ransomware,1.0
28-Apr-19,04:53:44,28.74294547,1,ransomware,2.0
28-Apr-19,04:53:46,29.88715728,1,ransomware,2.0
28-Apr-19,04:53:46,29.61886393,1,ransomware,0.0
28-Apr-19,04:53:49,28.55135454,1,ransomware,3.0
28-Apr-19,04:53:51,29.71413969,1,ransomware,2.0
28-Apr-19,04:53:51,29.17096966,1,ransomware,0.0
28-Apr-19,04:53:53,27.64331465,1,ransomware,2.0
28-Apr-19,04:54:05,28.62370298,1,ransomware,12.0
28-Apr-19,04:54:07,27.00089413,1,ransomware,2.0
28-Apr-19,04:54:08,27.86210093,1,ransomware,1.0
28-Apr-19,04:54:10,29.413203,1,ransomware,2.0
28-Apr-19,04:54:10,28.57692405,1,ransomware,0.0
28-Apr-19,04:54:12,26.86629117,1,ransomware,2.0
28-Apr-19,04:54:13,27.81425312,1,ransomware,1.0
28-Apr-19,04:54:18,26.55761612,1,ransomware,5.0
28-Apr-19,04:54:19,27.66281242,1,ransomware,1.0
28-Apr-19,04:54:22,28.77213602,1,ransomware,3.0
28-Apr-19,04:54:23,27.77195352,1,ransomware,1.0
28-Apr-19,04:54:24,26.51230482,1,ransomware,1.0
28-Apr-19,04:54:26,27.592147,1,ransomware,2.0
28-Apr-19,04:54:27,28.50413581,1,ransomware,1.0
28-Apr-19,04:54:28,27.43851627,1,ransomware,1.0
28-Apr-19,04:54:31,26.31178792,1,ransomware,3.0
28-Apr-19,04:54:32,27.15154532,1,ransomware,1.0
28-Apr-19,04:54:33,28.16500656,1,ransomware,1.0
28-Apr-19,04:54:35,27.18201192,1,ransomware,2.0
28-Apr-19,04:54:36,25.87109311,1,ransomware,1.0
28-Apr-19,04:54:38,26.95320574,1,ransomware,2.0
28-Apr-19,04:54:40,27.7156762,1,ransomware,2.0
28-Apr-19,04:54:41,26.98858621,1,ransomware,1.0
28-Apr-19,04:54:41,25.0,1,ransomware,0.0
28-Apr-19,04:54:46,27.60476605,1,ransomware,5.0
28-Apr-19,04:54:48,26.98671729,1,ransomware,2.0
28-Apr-19,04:54:48,30.78941252,1,ransomware,0.0
28-Apr-19,04:54:51,26.29080546,1,ransomware,3.0
28-Apr-19,04:54:53,27.11007541,1,ransomware,2.0
28-Apr-19,04:55:02,26.50125355,1,ransomware,9.0
28-Apr-19,04:55:03,30.05259415,1,ransomware,1.0
28-Apr-19,04:55:03,25.98688339,1,ransomware,0.0
28-Apr-19,04:55:04,26.42072773,1,ransomware,1.0
28-Apr-19,04:55:08,29.69464615,1,ransomware,4.0
28-Apr-19,04:55:09,25.0,1,ransomware,1.0
28-Apr-19,04:55:10,26.28559725,1,ransomware,1.0
28-Apr-19,04:55:12,26.0414566,1,ransomware,2.0
28-Apr-19,04:55:15,29.58101588,1,ransomware,3.0
28-Apr-19,04:55:16,28.97282693,1,ransomware,1.0
28-Apr-19,04:55:19,25.97213414,1,ransomware,3.0
28-Apr-19,04:55:19,25.55277077,1,ransomware,0.0
28-Apr-19,04:55:21,29.57429174,1,ransomware,2.0
28-Apr-19,04:55:23,28.74936021,1,ransomware,2.0
28-Apr-19,04:55:24,25.0,1,ransomware,1.0
28-Apr-19,04:55:27,29.14764054,1,ransomware,3.0
28-Apr-19,04:55:28,28.41480191,1,ransomware,1.0
28-Apr-19,04:55:33,30.77554087,1,ransomware,5.0
28-Apr-19,04:55:35,29.02521255,1,ransomware,2.0
28-Apr-19,04:55:38,28.09683262,1,ransomware,3.0
28-Apr-19,04:55:38,28.45908809,1,ransomware,0.0
28-Apr-19,04:55:40,30.64344212,1,ransomware,2.0
28-Apr-19,04:55:40,28.76416863,1,ransomware,0.0
28-Apr-19,04:55:43,28.02700142,1,ransomware,3.0
28-Apr-19,04:55:43,28.26751359,1,ransomware,0.0
28-Apr-19,04:55:45,30.21699806,1,ransomware,2.0
28-Apr-19,04:55:49,28.6442154,1,ransomware,4.0
28-Apr-19,04:55:50,27.66130686,1,ransomware,1.0
28-Apr-19,04:55:52,28.25544827,1,ransomware,2.0
28-Apr-19,04:55:53,30.05183015,1,ransomware,1.0
28-Apr-19,04:55:54,28.20675101,1,ransomware,1.0
28-Apr-19,04:55:55,27.60932419,1,ransomware,1.0
28-Apr-19,04:56:02,27.48617425,1,ransomware,7.0
28-Apr-19,04:56:06,29.50580424,1,ransomware,4.0
28-Apr-19,04:56:09,27.69023227,1,ransomware,3.0
28-Apr-19,04:56:09,27.15829949,1,ransomware,0.0
28-Apr-19,04:56:10,27.32452016,1,ransomware,1.0
28-Apr-19,04:56:11,29.03090105,1,ransomware,1.0
28-Apr-19,04:56:14,27.59810565,1,ransomware,3.0
28-Apr-19,04:56:14,26.97019418,1,ransomware,0.0
28-Apr-19,04:56:15,27.19383274,1,ransomware,1.0
28-Apr-19,04:56:19,27.18911309,1,ransomware,4.0
28-Apr-19,04:56:20,26.79832634,1,ransomware,1.0
28-Apr-19,04:56:21,26.708178,1,ransomware,1.0
28-Apr-19,04:56:24,28.45441734,1,ransomware,3.0
28-Apr-19,04:56:24,26.9595609,1,ransomware,0.0
28-Apr-19,04:56:29,26.76247113,1,ransomware,5.0
28-Apr-19,04:56:30,26.2148196,1,ransomware,1.0
28-Apr-19,04:56:30,28.20365324,1,ransomware,0.0
28-Apr-19,04:56:30,26.76162621,1,ransomware,0.0
28-Apr-19,04:56:34,26.39514839,1,ransomware,4.0
28-Apr-19,04:56:35,25.8302495,1,ransomware,1.0
28-Apr-19,04:56:35,28.001003,1,ransomware,0.0
28-Apr-19,04:56:35,26.38852808,1,ransomware,0.0
28-Apr-19,04:56:39,26.09004183,1,ransomware,4.0
28-Apr-19,04:56:42,25.0,1,ransomware,3.0
28-Apr-19,04:56:43,27.99637022,1,ransomware,1.0
28-Apr-19,04:56:44,25.89848179,1,ransomware,1.0
28-Apr-19,04:56:45,25.97628188,1,ransomware,1.0
28-Apr-19,04:56:47,33.64142847,1,ransomware,2.0
28-Apr-19,04:56:48,27.84673852,1,ransomware,1.0
28-Apr-19,04:56:49,25.0,1,ransomware,1.0
28-Apr-19,04:56:50,25.0,1,ransomware,1.0
28-Apr-19,04:56:53,33.28819375,1,ransomware,3.0
28-Apr-19,04:56:54,27.46714763,1,ransomware,1.0
28-Apr-19,04:56:55,33.03081481,1,ransomware,1.0
28-Apr-19,04:56:55,30.08057643,1,ransomware,0.0
28-Apr-19,04:57:03,29.92287536,1,ransomware,8.0
28-Apr-19,04:57:06,32.37895524,1,ransomware,3.0
28-Apr-19,04:57:11,32.07876829,1,ransomware,5.0
28-Apr-19,04:57:13,26.69993087,1,ransomware,2.0
28-Apr-19,04:57:14,32.20305907,1,ransomware,1.0
28-Apr-19,04:57:18,29.64925171,1,ransomware,4.0
28-Apr-19,04:57:23,29.15328973,1,ransomware,5.0
28-Apr-19,04:57:24,31.5800291,1,ransomware,1.0
28-Apr-19,04:57:25,26.1069961,1,ransomware,1.0
28-Apr-19,04:57:28,31.87291428,1,ransomware,3.0
28-Apr-19,04:57:30,28.6807552,1,ransomware,2.0
28-Apr-19,04:57:35,28.65582898,1,ransomware,5.0
28-Apr-19,04:57:38,31.09728091,1,ransomware,3.0
28-Apr-19,04:57:38,25.84579093,1,ransomware,0.0
28-Apr-19,04:57:38,31.27053057,1,ransomware,0.0
28-Apr-19,04:57:40,28.36704326,1,ransomware,2.0
28-Apr-19,04:57:43,31.02353471,1,ransomware,3.0
28-Apr-19,04:57:43,25.0,1,ransomware,0.0
28-Apr-19,04:57:43,31.16555594,1,ransomware,0.0
28-Apr-19,04:57:45,27.91726251,1,ransomware,2.0
28-Apr-19,04:57:50,30.65881568,1,ransomware,5.0
28-Apr-19,04:57:52,32.72317519,1,ransomware,2.0
28-Apr-19,04:57:52,31.08186646,1,ransomware,0.0
28-Apr-19,04:57:53,27.72608633,1,ransomware,1.0
28-Apr-19,04:57:55,30.35346879,1,ransomware,2.0
28-Apr-19,04:57:57,32.30458994,1,ransomware,2.0
28-Apr-19,04:57:57,30.60770384,1,ransomware,0.0
28-Apr-19,04:58:02,30.2169604,1,ransomware,5.0
28-Apr-19,04:58:03,32.06897986,1,ransomware,1.0
28-Apr-19,04:58:03,30.26232147,1,ransomware,0.0
28-Apr-19,04:58:06,27.43445446,1,ransomware,3.0
28-Apr-19,04:58:07,30.18424148,1,ransomware,1.0
28-Apr-19,04:58:08,31.80235886,1,ransomware,1.0
28-Apr-19,04:58:08,29.80025933,1,ransomware,0.0
28-Apr-19,04:58:14,29.68755161,1,ransomware,6.0
28-Apr-19,04:58:16,31.31853414,1,ransomware,2.0
28-Apr-19,04:58:17,29.71122884,1,ransomware,1.0
28-Apr-19,04:58:19,27.1395668,1,ransomware,2.0
28-Apr-19,04:58:19,29.50492824,1,ransomware,0.0
28-Apr-19,04:58:21,31.24178069,1,ransomware,2.0
28-Apr-19,04:58:22,29.2514656,1,ransomware,1.0
28-Apr-19,04:58:24,26.66455932,1,ransomware,2.0
28-Apr-19,04:58:24,29.19749734,1,ransomware,0.0
28-Apr-19,04:58:26,31.18317714,1,ransomware,2.0
28-Apr-19,04:58:27,29.09531355,1,ransomware,1.0
28-Apr-19,04:58:29,26.19096946,1,ransomware,2.0
28-Apr-19,04:58:30,29.00651469,1,ransomware,1.0
28-Apr-19,04:58:31,30.94659617,1,ransomware,1.0
28-Apr-19,04:58:32,28.97494381,1,ransomware,1.0
28-Apr-19,04:58:34,25.88100948,1,ransomware,2.0
28-Apr-19,04:58:35,28.69334278,1,ransomware,1.0
28-Apr-19,04:58:36,30.7126634,1,ransomware,1.0
28-Apr-19,04:58:38,28.48545986,1,ransomware,2.0
28-Apr-19,04:58:41,25.0,1,ransomware,3.0
28-Apr-19,04:58:42,28.37643854,1,ransomware,1.0
28-Apr-19,04:58:43,30.68864533,1,ransomware,1.0
28-Apr-19,04:58:44,28.36775379,1,ransomware,1.0
28-Apr-19,04:58:46,34.97387985,1,ransomware,2.0
28-Apr-19,04:58:47,27.89027214,1,ransomware,1.0
28-Apr-19,04:58:48,30.40696412,1,ransomware,1.0
28-Apr-19,04:58:49,27.96114719,1,ransomware,1.0
28-Apr-19,04:59:06,34.23299169,1,ransomware,17.0
28-Apr-19,04:59:08,27.01758478,1,ransomware,2.0
28-Apr-19,04:59:09,29.80859642,1,ransomware,1.0
28-Apr-19,04:59:11,27.46958189,1,ransomware,2.0
28-Apr-19,04:59:13,34.11317236,1,ransomware,2.0
28-Apr-19,04:59:14,26.54860503,1,ransomware,1.0
28-Apr-19,04:59:16,29.61636844,1,ransomware,2.0
28-Apr-19,04:59:16,27.31937963,1,ransomware,0.0
28-Apr-19,04:59:19,33.68534375,1,ransomware,3.0
28-Apr-19,04:59:21,26.50168995,1,ransomware,2.0
28-Apr-19,04:59:21,29.23074358,1,ransomware,0.0
28-Apr-19,04:59:21,27.2323018,1,ransomware,0.0
28-Apr-19,04:59:26,33.4500247,1,ransomware,5.0
28-Apr-19,04:59:26,26.28168265,1,ransomware,0.0
28-Apr-19,04:59:27,28.8100342,1,ransomware,1.0
28-Apr-19,04:59:30,27.14722089,1,ransomware,3.0
28-Apr-19,04:59:34,25.98552277,1,ransomware,4.0
28-Apr-19,04:59:35,28.68970661,1,ransomware,1.0
28-Apr-19,04:59:36,27.06774361,1,ransomware,1.0
28-Apr-19,04:59:39,33.34947694,1,ransomware,3.0
28-Apr-19,04:59:40,25.0,1,ransomware,1.0
28-Apr-19,04:59:41,28.60905201,1,ransomware,1.0
28-Apr-19,04:59:41,26.63430493,1,ransomware,0.0
28-Apr-19,04:59:44,33.13963683,1,ransomware,3.0
28-Apr-19,04:59:46,32.28742475,1,ransomware,2.0
28-Apr-19,04:59:46,28.23256722,1,ransomware,0.0
28-Apr-19,04:59:49,26.36797794,1,ransomware,3.0
28-Apr-19,04:59:51,32.97880702,1,ransomware,2.0
28-Apr-19,04:59:54,32.14931045,1,ransomware,3.0
28-Apr-19,04:59:54,27.99779839,1,ransomware,0.0
28-Apr-19,04:59:57,32.59773679,1,ransomware,3.0
28-Apr-19,05:00:07,27.38189789,1,ransomware,10.0
28-Apr-19,05:00:08,25.0,1,ransomware,1.0
28-Apr-19,05:00:10,32.09319864,1,ransomware,2.0
28-Apr-19,05:00:10,31.53003503,1,ransomware,0.0
28-Apr-19,05:00:13,27.29077516,1,ransomware,3.0
28-Apr-19,05:00:14,33.03044071,1,ransomware,1.0
28-Apr-19,05:00:15,31.91523277,1,ransomware,1.0
28-Apr-19,05:00:19,31.30402549,1,ransomware,4.0
28-Apr-19,05:00:19,27.03756133,1,ransomware,0.0
28-Apr-19,05:00:20,32.59928624,1,ransomware,1.0
28-Apr-19,05:00:21,31.84373033,1,ransomware,1.0
28-Apr-19,05:00:24,31.16391118,1,ransomware,3.0
28-Apr-19,05:00:25,26.88609254,1,ransomware,1.0
28-Apr-19,05:00:26,32.28462503,1,ransomware,1.0
28-Apr-19,05:00:29,31.36295093,1,ransomware,3.0
28-Apr-19,05:00:30,31.1593067,1,ransomware,1.0
28-Apr-19,05:00:30,26.55294572,1,ransomware,0.0
28-Apr-19,05:00:34,31.78948274,1,ransomware,4.0
28-Apr-19,05:00:35,31.0483627,1,ransomware,1.0
28-Apr-19,05:00:35,30.82515204,1,ransomware,0.0
28-Apr-19,05:00:39,26.34722996,1,ransomware,4.0
28-Apr-19,05:00:40,31.76478952,1,ransomware,1.0
28-Apr-19,05:00:40,30.77658344,1,ransomware,0.0
28-Apr-19,05:00:42,30.66770575,1,ransomware,2.0
28-Apr-19,05:00:44,26.00813508,1,ransomware,2.0
28-Apr-19,05:00:45,31.69249911,1,ransomware,1.0
28-Apr-19,05:00:47,30.75637152,1,ransomware,2.0
28-Apr-19,05:00:48,30.4862212,1,ransomware,1.0
28-Apr-19,05:00:52,30.47246997,1,ransomware,4.0
28-Apr-19,05:00:55,25.0,1,ransomware,3.0
28-Apr-19,05:01:00,30.26218321,1,ransomware,5.0
28-Apr-19,05:01:00,29.62254953,1,ransomware,0.0
28-Apr-19,05:01:05,30.04919066,1,ransomware,5.0
28-Apr-19,05:01:05,29.28316885,1,ransomware,0.0
28-Apr-19,05:01:06,33.89879467,1,ransomware,1.0
28-Apr-19,05:01:09,30.52254242,1,ransomware,3.0
28-Apr-19,05:01:10,29.89976595,1,ransomware,1.0
28-Apr-19,05:01:14,29.21770491,1,ransomware,4.0
28-Apr-19,05:01:15,33.74161922,1,ransomware,1.0
28-Apr-19,05:01:15,30.13824474,1,ransomware,0.0
28-Apr-19,05:01:17,29.46799986,1,ransomware,2.0
28-Apr-19,05:01:19,29.16934862,1,ransomware,2.0
28-Apr-19,05:01:20,33.5981069,1,ransomware,1.0
28-Apr-19,05:01:20,29.74544926,1,ransomware,0.0
28-Apr-19,05:01:22,29.0808793,1,ransomware,2.0
28-Apr-19,05:01:25,28.87186758,1,ransomware,3.0
28-Apr-19,05:01:28,33.37003536,1,ransomware,3.0
28-Apr-19,05:01:29,29.50419644,1,ransomware,1.0
28-Apr-19,05:01:30,28.7747876,1,ransomware,1.0
28-Apr-19,05:01:30,28.50799126,1,ransomware,0.0
28-Apr-19,05:01:33,33.109709,1,ransomware,3.0
28-Apr-19,05:01:34,29.22403004,1,ransomware,1.0
28-Apr-19,05:01:35,28.65782024,1,ransomware,1.0
28-Apr-19,05:01:35,28.21929041,1,ransomware,0.0
28-Apr-19,05:01:38,32.81665813,1,ransomware,3.0
28-Apr-19,05:01:42,28.95201008,1,ransomware,4.0
28-Apr-19,05:01:44,28.18769192,1,ransomware,2.0
28-Apr-19,05:01:45,27.97540024,1,ransomware,1.0
28-Apr-19,05:01:47,32.76217528,1,ransomware,2.0
28-Apr-19,05:01:48,28.64169065,1,ransomware,1.0
28-Apr-19,05:01:49,27.80860251,1,ransomware,1.0
28-Apr-19,05:01:50,27.62971628,1,ransomware,1.0
28-Apr-19,05:01:53,32.70505038,1,ransomware,3.0
28-Apr-19,05:01:53,28.40931295,1,ransomware,0.0
28-Apr-19,05:01:54,27.66508095,1,ransomware,1.0
28-Apr-19,05:02:05,32.06492026,1,ransomware,11.0
28-Apr-19,05:02:06,28.09180936,1,ransomware,1.0
28-Apr-19,05:02:09,27.17867849,1,ransomware,3.0
28-Apr-19,05:02:10,26.49320625,1,ransomware,1.0
28-Apr-19,05:02:11,31.62971335,1,ransomware,1.0
28-Apr-19,05:02:12,28.03741254,1,ransomware,1.0
28-Apr-19,05:02:14,26.69666422,1,ransomware,2.0
28-Apr-19,05:02:15,26.45635799,1,ransomware,1.0
28-Apr-19,05:02:17,31.41139997,1,ransomware,2.0
28-Apr-19,05:02:18,27.7263752,1,ransomware,1.0
28-Apr-19,05:02:20,26.33396426,1,ransomware,2.0
28-Apr-19,05:02:20,26.42725864,1,ransomware,0.0
28-Apr-19,05:02:23,31.40419149,1,ransomware,3.0
28-Apr-19,05:02:25,27.70885245,1,ransomware,2.0
28-Apr-19,05:02:26,26.1540526,1,ransomware,1.0
28-Apr-19,05:02:30,26.35265294,1,ransomware,4.0
28-Apr-19,05:02:31,31.29924121,1,ransomware,1.0
28-Apr-19,05:02:31,27.39760585,1,ransomware,0.0
28-Apr-19,05:02:32,25.76402935,1,ransomware,1.0
28-Apr-19,05:02:36,30.9306724,1,ransomware,4.0
28-Apr-19,05:02:37,27.24270419,1,ransomware,1.0
28-Apr-19,05:02:40,25.0,1,ransomware,3.0
28-Apr-19,05:02:41,30.75609142,1,ransomware,1.0
28-Apr-19,05:02:42,27.02393954,1,ransomware,1.0
28-Apr-19,05:02:45,33.70703262,1,ransomware,3.0
28-Apr-19,05:02:47,28.95287049,1,ransomware,2.0
28-Apr-19,05:02:48,30.64156701,1,ransomware,1.0
28-Apr-19,05:02:52,26.93680808,1,ransomware,4.0
28-Apr-19,05:02:53,33.70498012,1,ransomware,1.0
28-Apr-19,05:02:54,28.67405598,1,ransomware,1.0
28-Apr-19,05:02:55,30.60591386,1,ransomware,1.0
28-Apr-19,05:02:59,28.29443714,1,ransomware,4.0
28-Apr-19,05:03:02,26.65956738,1,ransomware,3.0
28-Apr-19,05:03:05,33.54840322,1,ransomware,3.0
28-Apr-19,05:03:08,28.07280628,1,ransomware,3.0
28-Apr-19,05:03:09,29.8348697,1,ransomware,1.0
28-Apr-19,05:03:11,26.51539,1,ransomware,2.0
28-Apr-19,05:03:13,33.48917504,1,ransomware,2.0
28-Apr-19,05:03:13,28.03517028,1,ransomware,0.0
28-Apr-19,05:03:14,29.77232451,1,ransomware,1.0
28-Apr-19,05:03:16,26.18143318,1,ransomware,2.0
28-Apr-19,05:03:18,33.29940859,1,ransomware,2.0
28-Apr-19,05:03:19,27.87921542,1,ransomware,1.0
28-Apr-19,05:03:21,29.52889486,1,ransomware,2.0
28-Apr-19,05:03:24,25.79984464,1,ransomware,3.0
28-Apr-19,05:03:25,33.01433109,1,ransomware,1.0
28-Apr-19,05:03:26,27.42363059,1,ransomware,1.0
28-Apr-19,05:03:28,29.37701996,1,ransomware,2.0
28-Apr-19,05:03:30,25.0,1,ransomware,2.0
28-Apr-19,05:03:33,27.38287919,1,ransomware,3.0
28-Apr-19,05:03:33,29.16031381,1,ransomware,0.0
28-Apr-19,05:03:35,26.42026686,1,ransomware,2.0
28-Apr-19,05:03:38,27.3796022,1,ransomware,3.0
28-Apr-19,05:03:40,28.74810923,1,ransomware,2.0
28-Apr-19,05:03:42,26.29627949,1,ransomware,2.0
28-Apr-19,05:03:45,32.28181422,1,ransomware,3.0
28-Apr-19,05:03:47,27.36384972,1,ransomware,2.0
28-Apr-19,05:03:47,28.50989044,1,ransomware,0.0
28-Apr-19,05:03:49,25.84687496,1,ransomware,2.0
28-Apr-19,05:03:50,31.95196329,1,ransomware,1.0
28-Apr-19,05:03:52,27.05082368,1,ransomware,2.0
28-Apr-19,05:03:52,28.48051233,1,ransomware,0.0
28-Apr-19,05:04:04,32.38571738,1,ransomware,12.0
28-Apr-19,05:04:04,31.13169645,1,ransomware,0.0
28-Apr-19,05:04:05,26.44294851,1,ransomware,1.0
28-Apr-19,05:04:05,28.01516412,1,ransomware,0.0
28-Apr-19,05:04:09,32.32509551,1,ransomware,4.0
28-Apr-19,05:04:10,30.85681264,1,ransomware,1.0
28-Apr-19,05:04:10,26.24684398,1,ransomware,0.0
28-Apr-19,05:04:10,27.86757496,1,ransomware,0.0
28-Apr-19,05:04:15,31.89121542,1,ransomware,5.0
28-Apr-19,05:04:17,30.45056605,1,ransomware,2.0
28-Apr-19,05:04:20,25.94097106,1,ransomware,3.0
28-Apr-19,05:04:20,27.73156034,1,ransomware,0.0
28-Apr-19,05:04:22,30.32071098,1,ransomware,2.0
28-Apr-19,05:04:25,25.0,1,ransomware,3.0
28-Apr-19,05:04:26,27.54737026,1,ransomware,1.0
28-Apr-19,05:04:29,31.44994947,1,ransomware,3.0
28-Apr-19,05:04:29,29.90420564,1,ransomware,0.0
28-Apr-19,05:04:32,29.1428901,1,ransomware,3.0
28-Apr-19,05:04:34,27.33271624,1,ransomware,2.0
28-Apr-19,05:04:34,31.20903765,1,ransomware,0.0
28-Apr-19,05:04:34,29.78180286,1,ransomware,0.0
28-Apr-19,05:04:37,28.70634196,1,ransomware,3.0
28-Apr-19,05:04:39,26.93987025,1,ransomware,2.0
28-Apr-19,05:04:41,30.93941586,1,ransomware,2.0
28-Apr-19,05:04:44,29.69322431,1,ransomware,3.0
28-Apr-19,05:04:45,28.61524982,1,ransomware,1.0
28-Apr-19,05:04:46,26.74508994,1,ransomware,1.0
28-Apr-19,05:04:48,30.50917958,1,ransomware,2.0
28-Apr-19,05:04:49,29.40273374,1,ransomware,1.0
28-Apr-19,05:04:50,28.43679606,1,ransomware,1.0
28-Apr-19,05:04:52,26.60771676,1,ransomware,2.0
28-Apr-19,05:04:53,30.49256651,1,ransomware,1.0
28-Apr-19,05:04:55,29.03996074,1,ransomware,2.0
28-Apr-19,05:05:00,30.3945261,1,ransomware,5.0
28-Apr-19,05:05:04,27.90886981,1,ransomware,4.0
28-Apr-19,05:05:05,26.43298839,1,ransomware,1.0
28-Apr-19,05:05:05,30.34860923,1,ransomware,0.0
28-Apr-19,05:05:09,28.54788234,1,ransomware,4.0
28-Apr-19,05:05:10,27.56070814,1,ransomware,1.0
28-Apr-19,05:05:11,26.33230775,1,ransomware,1.0
28-Apr-19,05:05:12,29.92313707,1,ransomware,1.0
28-Apr-19,05:05:16,28.22738763,1,ransomware,4.0
28-Apr-19,05:05:17,27.42399687,1,ransomware,1.0
28-Apr-19,05:05:18,25.90830056,1,ransomware,1.0
28-Apr-19,05:05:20,29.60716205,1,ransomware,2.0
28-Apr-19,05:05:23,28.07174829,1,ransomware,3.0
28-Apr-19,05:05:23,27.0181244,1,ransomware,0.0
28-Apr-19,05:05:26,29.55050469,1,ransomware,3.0
28-Apr-19,05:05:28,27.64471274,1,ransomware,2.0
28-Apr-19,05:05:28,26.85783423,1,ransomware,0.0
28-Apr-19,05:05:31,34.52383816,1,ransomware,3.0
28-Apr-19,05:05:33,29.27537227,1,ransomware,2.0
28-Apr-19,05:05:33,27.58758321,1,ransomware,0.0
28-Apr-19,05:05:34,26.56708617,1,ransomware,1.0
28-Apr-19,05:05:40,27.0975597,1,ransomware,6.0
28-Apr-19,05:05:42,26.49362196,1,ransomware,2.0
28-Apr-19,05:05:44,34.42329178,1,ransomware,2.0
28-Apr-19,05:05:45,28.33249059,1,ransomware,1.0
28-Apr-19,05:05:47,27.05095187,1,ransomware,2.0
28-Apr-19,05:05:47,26.25162892,1,ransomware,0.0
28-Apr-19,05:05:50,34.32792242,1,ransomware,3.0
28-Apr-19,05:05:53,26.95325164,1,ransomware,3.0
28-Apr-19,05:05:59,26.68778489,1,ransomware,6.0
28-Apr-19,05:06:02,33.75547643,1,ransomware,3.0
28-Apr-19,05:06:03,27.75258593,1,ransomware,1.0
28-Apr-19,05:06:04,26.68479781,1,ransomware,1.0
28-Apr-19,05:06:06,27.1043368,1,ransomware,2.0
28-Apr-19,05:06:10,33.27542659,1,ransomware,4.0
28-Apr-19,05:06:13,26.19746897,1,ransomware,3.0
28-Apr-19,05:06:15,26.75621214,1,ransomware,2.0
28-Apr-19,05:06:16,33.17383987,1,ransomware,1.0
28-Apr-19,05:06:17,27.11682701,1,ransomware,1.0
28-Apr-19,05:06:18,25.80851615,1,ransomware,1.0
28-Apr-19,05:06:20,26.73369019,1,ransomware,2.0
28-Apr-19,05:06:21,33.02082246,1,ransomware,1.0
28-Apr-19,05:06:25,27.08325208,1,ransomware,4.0
28-Apr-19,05:06:25,25.0,1,ransomware,0.0
28-Apr-19,05:06:29,26.61706301,1,ransomware,4.0
28-Apr-19,05:06:29,32.95938855,1,ransomware,0.0
28-Apr-19,05:06:30,26.91791706,1,ransomware,1.0
28-Apr-19,05:06:30,32.2458467,1,ransomware,0.0
28-Apr-19,05:06:34,26.16809302,1,ransomware,4.0
28-Apr-19,05:06:34,32.66024925,1,ransomware,0.0
28-Apr-19,05:06:38,26.84008326,1,ransomware,4.0
28-Apr-19,05:06:39,32.00941094,1,ransomware,1.0
28-Apr-19,05:06:39,26.12755857,1,ransomware,0.0
28-Apr-19,05:06:40,32.31001867,1,ransomware,1.0
28-Apr-19,05:06:43,26.39617235,1,ransomware,3.0
28-Apr-19,05:06:45,31.56560913,1,ransomware,2.0
28-Apr-19,05:06:46,25.82505059,1,ransomware,1.0
28-Apr-19,05:06:48,31.93961162,1,ransomware,2.0
28-Apr-19,05:06:49,25.92127385,1,ransomware,1.0
28-Apr-19,05:06:51,25.0,1,ransomware,2.0
28-Apr-19,05:06:54,31.45557227,1,ransomware,3.0
28-Apr-19,05:07:01,31.03560782,1,ransomware,7.0
28-Apr-19,05:07:02,27.39563728,1,ransomware,1.0
28-Apr-19,05:07:02,31.13493081,1,ransomware,0.0
28-Apr-19,05:07:04,32.97501971,1,ransomware,2.0
28-Apr-19,05:07:06,30.88327849,1,ransomware,2.0
28-Apr-19,05:07:07,27.33430293,1,ransomware,1.0
28-Apr-19,05:07:14,32.53791466,1,ransomware,7.0
28-Apr-19,05:07:15,30.7097826,1,ransomware,1.0
28-Apr-19,05:07:16,27.12378093,1,ransomware,1.0
28-Apr-19,05:07:17,30.32010492,1,ransomware,1.0
28-Apr-19,05:07:19,32.05413818,1,ransomware,2.0
28-Apr-19,05:07:20,30.56846179,1,ransomware,1.0
28-Apr-19,05:07:21,26.80820269,1,ransomware,1.0
28-Apr-19,05:07:22,29.8342668,1,ransomware,1.0
28-Apr-19,05:07:26,30.4521953,1,ransomware,4.0
28-Apr-19,05:07:28,26.33886142,1,ransomware,2.0
28-Apr-19,05:07:29,29.59595072,1,ransomware,1.0
28-Apr-19,05:07:33,31.55471766,1,ransomware,4.0
28-Apr-19,05:07:34,30.32250614,1,ransomware,1.0
28-Apr-19,05:07:35,25.92256182,1,ransomware,1.0
28-Apr-19,05:07:35,29.39004764,1,ransomware,0.0
