date,time,humidity,label,type,delta_time
28-Apr-19,5:01:09,28.20014173,1,ransomware,3.0
28-Apr-19,5:01:11,22.51157284,1,ransomware,2.0
28-Apr-19,5:01:11,8.345658727,1,ransomware,0.0
28-Apr-19,5:01:11,8.626573925,1,ransomware,0.0
28-Apr-19,5:01:14,28.20014173,1,ransomware,3.0
28-Apr-19,5:01:16,22.51157284,1,ransomware,2.0
28-Apr-19,5:01:16,8.345658727,1,ransomware,0.0
28-Apr-19,5:01:16,8.626573925,1,ransomware,0.0
28-Apr-19,5:01:19,28.20014173,1,ransomware,3.0
28-Apr-19,5:01:21,22.51157284,1,ransomware,2.0
28-Apr-19,5:01:21,8.345658727,1,ransomware,0.0
28-Apr-19,5:01:21,11.74191895,1,ransomware,0.0
28-Apr-19,5:01:24,28.20014173,1,ransomware,3.0
28-Apr-19,5:01:29,28.20014173,1,ransomware,5.0
28-Apr-19,5:01:31,22.51157284,1,ransomware,2.0
28-Apr-19,5:01:31,8.345658727,1,ransomware,0.0
28-Apr-19,5:01:31,11.74191895,1,ransomware,0.0
28-Apr-19,5:01:34,28.20014173,1,ransomware,3.0
28-Apr-19,5:01:36,24.2850037,1,ransomware,2.0
28-Apr-19,5:01:36,8.345658727,1,ransomware,0.0
28-Apr-19,5:01:36,11.74191895,1,ransomware,0.0
28-Apr-19,5:01:39,29.9489569,1,ransomware,3.0
28-Apr-19,5:01:41,24.2850037,1,ransomware,2.0
28-Apr-19,5:01:41,8.345658727,1,ransomware,0.0
28-Apr-19,5:01:41,11.74191895,1,ransomware,0.0
28-Apr-19,5:01:44,29.9489569,1,ransomware,3.0
28-Apr-19,5:01:46,24.2850037,1,ransomware,2.0
28-Apr-19,5:01:46,8.345658727,1,ransomware,0.0
28-Apr-19,5:01:46,11.74191895,1,ransomware,0.0
28-Apr-19,5:01:49,29.9489569,1,ransomware,3.0
28-Apr-19,5:01:51,24.2850037,1,ransomware,2.0
28-Apr-19,5:01:51,8.345658727,1,ransomware,0.0
28-Apr-19,5:01:51,11.74191895,1,ransomware,0.0
28-Apr-19,5:01:54,29.9489569,1,ransomware,3.0
28-Apr-19,5:02:06,24.2850037,1,ransomware,12.0
28-Apr-19,5:02:06,8.345658727,1,ransomware,0.0
28-Apr-19,5:02:06,11.74191895,1,ransomware,0.0
28-Apr-19,5:02:09,29.9489569,1,ransomware,3.0
28-Apr-19,5:02:11,19.41796508,1,ransomware,2.0
28-Apr-19,5:02:11,12.64024722,1,ransomware,0.0
28-Apr-19,5:02:11,11.74191895,1,ransomware,0.0
28-Apr-19,5:02:14,29.9489569,1,ransomware,3.0
28-Apr-19,5:02:16,19.41796508,1,ransomware,2.0
28-Apr-19,5:02:16,12.64024722,1,ransomware,0.0
28-Apr-19,5:02:16,11.74191895,1,ransomware,0.0
28-Apr-19,5:02:19,29.9489569,1,ransomware,3.0
28-Apr-19,5:02:24,29.9489569,1,ransomware,5.0
28-Apr-19,5:02:26,19.41796508,1,ransomware,2.0
28-Apr-19,5:02:26,12.64024722,1,ransomware,0.0
28-Apr-19,5:02:26,11.74191895,1,ransomware,0.0
28-Apr-19,5:02:29,29.9489569,1,ransomware,3.0
28-Apr-19,5:02:31,19.41796508,1,ransomware,2.0
28-Apr-19,5:02:31,12.64024722,1,ransomware,0.0
28-Apr-19,5:02:31,11.74191895,1,ransomware,0.0
28-Apr-19,5:02:34,29.9489569,1,ransomware,3.0
28-Apr-19,5:02:36,19.41796508,1,ransomware,2.0
28-Apr-19,5:02:36,12.64024722,1,ransomware,0.0
28-Apr-19,5:02:36,11.49761702,1,ransomware,0.0
28-Apr-19,5:02:39,29.9489569,1,ransomware,3.0
28-Apr-19,5:02:41,19.41796508,1,ransomware,2.0
28-Apr-19,5:02:41,12.64024722,1,ransomware,0.0
28-Apr-19,5:02:41,11.49761702,1,ransomware,0.0
28-Apr-19,5:02:44,29.9489569,1,ransomware,3.0
28-Apr-19,5:02:46,19.41796508,1,ransomware,2.0
28-Apr-19,5:02:46,12.64024722,1,ransomware,0.0
28-Apr-19,5:02:46,11.49761702,1,ransomware,0.0
28-Apr-19,5:02:49,29.9489569,1,ransomware,3.0
28-Apr-19,5:02:51,19.41796508,1,ransomware,2.0
28-Apr-19,5:02:51,12.64024722,1,ransomware,0.0
28-Apr-19,5:02:51,11.49761702,1,ransomware,0.0
28-Apr-19,5:02:54,29.9489569,1,ransomware,3.0
28-Apr-19,5:02:59,29.9489569,1,ransomware,5.0
28-Apr-19,5:03:04,29.9489569,1,ransomware,5.0
28-Apr-19,5:03:06,19.41796508,1,ransomware,2.0
28-Apr-19,5:03:06,12.64024722,1,ransomware,0.0
28-Apr-19,5:03:06,8.299987184,1,ransomware,0.0
28-Apr-19,5:03:09,29.9489569,1,ransomware,3.0
28-Apr-19,5:03:11,19.41796508,1,ransomware,2.0
28-Apr-19,5:03:11,12.64024722,1,ransomware,0.0
28-Apr-19,5:03:11,8.299987184,1,ransomware,0.0
28-Apr-19,5:03:14,29.9489569,1,ransomware,3.0
28-Apr-19,5:03:16,19.41796508,1,ransomware,2.0
28-Apr-19,5:03:16,12.64024722,1,ransomware,0.0
28-Apr-19,5:03:16,8.299987184,1,ransomware,0.0
28-Apr-19,5:03:19,29.33609274,1,ransomware,3.0
28-Apr-19,5:03:21,19.41796508,1,ransomware,2.0
28-Apr-19,5:03:21,12.64024722,1,ransomware,0.0
28-Apr-19,5:03:21,8.299987184,1,ransomware,0.0
28-Apr-19,5:03:24,29.33609274,1,ransomware,3.0
28-Apr-19,5:03:26,19.41796508,1,ransomware,2.0
28-Apr-19,5:03:26,12.64024722,1,ransomware,0.0
28-Apr-19,5:03:26,8.299987184,1,ransomware,0.0
28-Apr-19,5:03:29,29.33609274,1,ransomware,3.0
28-Apr-19,5:03:31,19.41796508,1,ransomware,2.0
28-Apr-19,5:03:31,12.64024722,1,ransomware,0.0
28-Apr-19,5:03:31,8.299987184,1,ransomware,0.0
28-Apr-19,5:03:34,30.67614232,1,ransomware,3.0
28-Apr-19,5:03:36,19.41796508,1,ransomware,2.0
28-Apr-19,5:03:36,12.64024722,1,ransomware,0.0
28-Apr-19,5:03:36,8.299987184,1,ransomware,0.0
28-Apr-19,5:03:39,34.3189842,1,ransomware,3.0
28-Apr-19,5:03:41,19.41796508,1,ransomware,2.0
28-Apr-19,5:03:41,8.341976843,1,ransomware,0.0
28-Apr-19,5:03:41,8.299987184,1,ransomware,0.0
28-Apr-19,5:03:44,34.3189842,1,ransomware,3.0
28-Apr-19,5:03:46,23.87782271,1,ransomware,2.0
28-Apr-19,5:03:46,8.341976843,1,ransomware,0.0
28-Apr-19,5:03:46,8.299987184,1,ransomware,0.0
28-Apr-19,5:03:49,34.3189842,1,ransomware,3.0
28-Apr-19,5:04:04,34.3189842,1,ransomware,15.0
28-Apr-19,5:04:09,34.3189842,1,ransomware,5.0
28-Apr-19,5:04:11,23.87782271,1,ransomware,2.0
28-Apr-19,5:04:11,8.341976843,1,ransomware,0.0
28-Apr-19,5:04:11,5.686328166,1,ransomware,0.0
28-Apr-19,5:04:14,34.3189842,1,ransomware,3.0
28-Apr-19,5:04:16,23.87782271,1,ransomware,2.0
28-Apr-19,5:04:16,8.341976843,1,ransomware,0.0
28-Apr-19,5:04:16,5.686328166,1,ransomware,0.0
28-Apr-19,5:04:19,34.3189842,1,ransomware,3.0
28-Apr-19,5:04:24,34.3189842,1,ransomware,5.0
28-Apr-19,5:04:26,23.87782271,1,ransomware,2.0
28-Apr-19,5:04:26,8.341976843,1,ransomware,0.0
28-Apr-19,5:04:26,5.686328166,1,ransomware,0.0
28-Apr-19,5:04:29,34.3189842,1,ransomware,3.0
28-Apr-19,5:04:31,23.87782271,1,ransomware,2.0
28-Apr-19,5:04:31,8.887292243,1,ransomware,0.0
28-Apr-19,5:04:31,5.686328166,1,ransomware,0.0
28-Apr-19,5:04:34,34.3189842,1,ransomware,3.0
28-Apr-19,5:04:36,23.87782271,1,ransomware,2.0
28-Apr-19,5:04:36,9.730806443,1,ransomware,0.0
28-Apr-19,5:04:36,5.686328166,1,ransomware,0.0
28-Apr-19,5:04:39,34.3189842,1,ransomware,3.0
28-Apr-19,5:04:41,23.87782271,1,ransomware,2.0
28-Apr-19,5:04:41,9.730806443,1,ransomware,0.0
28-Apr-19,5:04:41,5.686328166,1,ransomware,0.0
28-Apr-19,5:04:44,34.3189842,1,ransomware,3.0
28-Apr-19,5:04:46,26.31672594,1,ransomware,2.0
28-Apr-19,5:04:46,9.730806443,1,ransomware,0.0
28-Apr-19,5:04:46,5.686328166,1,ransomware,0.0
28-Apr-19,5:04:49,34.3189842,1,ransomware,3.0
28-Apr-19,5:04:51,26.31672594,1,ransomware,2.0
28-Apr-19,5:04:51,9.730806443,1,ransomware,0.0
28-Apr-19,5:04:51,5.686328166,1,ransomware,0.0
28-Apr-19,5:04:54,34.3189842,1,ransomware,3.0
28-Apr-19,5:05:01,26.31672594,1,ransomware,7.0
28-Apr-19,5:05:01,9.730806443,1,ransomware,0.0
28-Apr-19,5:05:01,5.686328166,1,ransomware,0.0
28-Apr-19,5:05:04,34.3189842,1,ransomware,3.0
28-Apr-19,5:05:06,26.31672594,1,ransomware,2.0
28-Apr-19,5:05:06,11.36399717,1,ransomware,0.0
28-Apr-19,5:05:06,7.381179915,1,ransomware,0.0
28-Apr-19,5:05:09,34.3189842,1,ransomware,3.0
28-Apr-19,5:05:11,26.31672594,1,ransomware,2.0
28-Apr-19,5:05:11,11.36399717,1,ransomware,0.0
28-Apr-19,5:05:11,7.381179915,1,ransomware,0.0
28-Apr-19,5:05:14,34.3189842,1,ransomware,3.0
28-Apr-19,5:05:16,26.31672594,1,ransomware,2.0
28-Apr-19,5:05:16,11.36399717,1,ransomware,0.0
28-Apr-19,5:05:16,7.381179915,1,ransomware,0.0
28-Apr-19,5:05:19,34.3189842,1,ransomware,3.0
28-Apr-19,5:05:21,26.31672594,1,ransomware,2.0
28-Apr-19,5:05:21,11.36399717,1,ransomware,0.0
28-Apr-19,5:05:21,7.381179915,1,ransomware,0.0
28-Apr-19,5:05:24,34.3189842,1,ransomware,3.0
28-Apr-19,5:05:26,26.31672594,1,ransomware,2.0
28-Apr-19,5:05:26,11.36399717,1,ransomware,0.0
28-Apr-19,5:05:26,3.544462195,1,ransomware,0.0
28-Apr-19,5:05:29,34.3189842,1,ransomware,3.0
28-Apr-19,5:05:31,26.31672594,1,ransomware,2.0
28-Apr-19,5:05:31,11.36399717,1,ransomware,0.0
28-Apr-19,5:05:31,3.544462195,1,ransomware,0.0
28-Apr-19,5:05:34,30.61193454,1,ransomware,3.0
28-Apr-19,5:05:36,26.31672594,1,ransomware,2.0
28-Apr-19,5:05:36,11.36399717,1,ransomware,0.0
28-Apr-19,5:05:36,8.528374828,1,ransomware,0.0
28-Apr-19,5:05:41,26.31672594,1,ransomware,5.0
28-Apr-19,5:05:41,11.36399717,1,ransomware,0.0
28-Apr-19,5:05:41,8.528374828,1,ransomware,0.0
28-Apr-19,5:05:44,30.61193454,1,ransomware,3.0
28-Apr-19,5:05:46,26.31672594,1,ransomware,2.0
28-Apr-19,5:05:46,11.17717951,1,ransomware,0.0
28-Apr-19,5:05:46,8.528374828,1,ransomware,0.0
28-Apr-19,5:05:49,30.61193454,1,ransomware,3.0
28-Apr-19,5:05:51,26.31672594,1,ransomware,2.0
28-Apr-19,5:05:51,11.95797083,1,ransomware,0.0
28-Apr-19,5:05:51,8.528374828,1,ransomware,0.0
28-Apr-19,5:05:54,30.61193454,1,ransomware,3.0
28-Apr-19,5:05:59,30.61193454,1,ransomware,5.0
28-Apr-19,5:06:04,30.95036156,1,ransomware,5.0
28-Apr-19,5:06:06,26.31672594,1,ransomware,2.0
28-Apr-19,5:06:06,11.95797083,1,ransomware,0.0
28-Apr-19,5:06:06,6.929211781,1,ransomware,0.0
28-Apr-19,5:06:09,30.95036156,1,ransomware,3.0
28-Apr-19,5:06:11,26.31672594,1,ransomware,2.0
28-Apr-19,5:06:11,11.95797083,1,ransomware,0.0
28-Apr-19,5:06:11,8.127579552,1,ransomware,0.0
28-Apr-19,5:06:14,30.95036156,1,ransomware,3.0
28-Apr-19,5:06:16,26.31672594,1,ransomware,2.0
28-Apr-19,5:06:16,11.95797083,1,ransomware,0.0
28-Apr-19,5:06:16,8.127579552,1,ransomware,0.0
28-Apr-19,5:06:19,30.95036156,1,ransomware,3.0
28-Apr-19,5:06:21,26.31672594,1,ransomware,2.0
28-Apr-19,5:06:21,11.95797083,1,ransomware,0.0
28-Apr-19,5:06:21,8.127579552,1,ransomware,0.0
28-Apr-19,5:06:24,30.95036156,1,ransomware,3.0
28-Apr-19,5:06:26,25.83210062,1,ransomware,2.0
28-Apr-19,5:06:26,11.95797083,1,ransomware,0.0
28-Apr-19,5:06:26,8.062848171,1,ransomware,0.0
28-Apr-19,5:06:29,30.95036156,1,ransomware,3.0
28-Apr-19,5:06:31,25.83210062,1,ransomware,2.0
28-Apr-19,5:06:31,11.95797083,1,ransomware,0.0
28-Apr-19,5:06:31,8.062848171,1,ransomware,0.0
28-Apr-19,5:06:34,33.15375914,1,ransomware,3.0
28-Apr-19,5:06:36,25.83210062,1,ransomware,2.0
28-Apr-19,5:06:36,11.95797083,1,ransomware,0.0
28-Apr-19,5:06:36,8.062848171,1,ransomware,0.0
28-Apr-19,5:06:39,33.15375914,1,ransomware,3.0
28-Apr-19,5:06:41,25.83210062,1,ransomware,2.0
28-Apr-19,5:06:41,11.95797083,1,ransomware,0.0
28-Apr-19,5:06:41,8.062848171,1,ransomware,0.0
28-Apr-19,5:06:44,33.15375914,1,ransomware,3.0
28-Apr-19,5:06:46,25.83210062,1,ransomware,2.0
28-Apr-19,5:06:46,11.95797083,1,ransomware,0.0
28-Apr-19,5:06:46,8.062848171,1,ransomware,0.0
28-Apr-19,5:06:49,33.15375914,1,ransomware,3.0
28-Apr-19,5:06:51,25.83210062,1,ransomware,2.0
28-Apr-19,5:06:51,11.95797083,1,ransomware,0.0
28-Apr-19,5:06:51,8.062848171,1,ransomware,0.0
28-Apr-19,5:06:54,33.15375914,1,ransomware,3.0
28-Apr-19,5:07:01,25.83210062,1,ransomware,7.0
28-Apr-19,5:07:01,12.69124848,1,ransomware,0.0
28-Apr-19,5:07:01,8.062848171,1,ransomware,0.0
28-Apr-19,5:07:04,33.15375914,1,ransomware,3.0
28-Apr-19,5:07:06,25.25740142,1,ransomware,2.0
28-Apr-19,5:07:06,12.69124848,1,ransomware,0.0
28-Apr-19,5:07:06,8.062848171,1,ransomware,0.0
28-Apr-19,5:07:09,33.15375914,1,ransomware,3.0
28-Apr-19,5:07:14,33.15375914,1,ransomware,5.0
28-Apr-19,5:07:16,25.25740142,1,ransomware,2.0
28-Apr-19,5:07:16,12.69124848,1,ransomware,0.0
28-Apr-19,5:07:16,4.802796908,1,ransomware,0.0
28-Apr-19,5:07:19,33.15375914,1,ransomware,3.0
28-Apr-19,5:07:21,25.25740142,1,ransomware,2.0
28-Apr-19,5:07:21,12.69124848,1,ransomware,0.0
28-Apr-19,5:07:21,4.802796908,1,ransomware,0.0
28-Apr-19,5:07:26,25.25740142,1,ransomware,5.0
28-Apr-19,5:07:26,12.69124848,1,ransomware,0.0
28-Apr-19,5:07:26,4.802796908,1,ransomware,0.0
28-Apr-19,5:07:29,33.15375914,1,ransomware,3.0
28-Apr-19,5:07:31,25.25740142,1,ransomware,2.0
28-Apr-19,5:07:31,12.69124848,1,ransomware,0.0
28-Apr-19,5:07:31,4.802796908,1,ransomware,0.0
28-Apr-19,5:07:34,33.15375914,1,ransomware,3.0
28-Apr-19,5:07:36,25.25740142,1,ransomware,2.0
28-Apr-19,5:07:36,12.69124848,1,ransomware,0.0
28-Apr-19,5:07:36,4.802796908,1,ransomware,0.0
28-Apr-19,5:07:39,36.15480376,1,ransomware,3.0
28-Apr-19,5:07:41,25.25740142,1,ransomware,2.0
28-Apr-19,5:07:41,12.69124848,1,ransomware,0.0
28-Apr-19,5:07:41,4.802796908,1,ransomware,0.0
28-Apr-19,5:07:44,36.15480376,1,ransomware,3.0
28-Apr-19,5:07:46,25.25740142,1,ransomware,2.0
28-Apr-19,5:07:46,12.69124848,1,ransomware,0.0
28-Apr-19,5:07:46,4.802796908,1,ransomware,0.0
28-Apr-19,5:07:49,35.949624,1,ransomware,3.0
28-Apr-19,5:07:51,25.25740142,1,ransomware,2.0
28-Apr-19,5:07:51,10.40764847,1,ransomware,0.0
28-Apr-19,5:07:51,4.802796908,1,ransomware,0.0
28-Apr-19,5:07:54,35.949624,1,ransomware,3.0
28-Apr-19,5:08:04,34.84516848,1,ransomware,10.0
28-Apr-19,5:08:06,22.49140386,1,ransomware,2.0
28-Apr-19,5:08:06,10.40764847,1,ransomware,0.0
28-Apr-19,5:08:06,4.802796908,1,ransomware,0.0
28-Apr-19,5:08:09,35.90447735,1,ransomware,3.0
28-Apr-19,5:08:11,22.49140386,1,ransomware,2.0
28-Apr-19,5:08:11,10.40764847,1,ransomware,0.0
28-Apr-19,5:08:11,4.802796908,1,ransomware,0.0
28-Apr-19,5:08:14,35.90447735,1,ransomware,3.0
28-Apr-19,5:08:16,22.49140386,1,ransomware,2.0
28-Apr-19,5:08:16,10.40764847,1,ransomware,0.0
28-Apr-19,5:08:16,4.802796908,1,ransomware,0.0
28-Apr-19,5:08:19,35.90447735,1,ransomware,3.0
28-Apr-19,5:08:21,22.49140386,1,ransomware,2.0
28-Apr-19,5:08:21,10.40764847,1,ransomware,0.0
28-Apr-19,5:08:21,4.802796908,1,ransomware,0.0
28-Apr-19,5:08:24,35.90447735,1,ransomware,3.0
28-Apr-19,5:08:26,22.49140386,1,ransomware,2.0
28-Apr-19,5:08:26,10.40764847,1,ransomware,0.0
28-Apr-19,5:08:26,4.802796908,1,ransomware,0.0
28-Apr-19,5:08:29,35.90447735,1,ransomware,3.0
28-Apr-19,5:08:31,22.49140386,1,ransomware,2.0
28-Apr-19,5:08:31,10.40764847,1,ransomware,0.0
28-Apr-19,5:08:31,4.802796908,1,ransomware,0.0
28-Apr-19,5:08:34,35.90447735,1,ransomware,3.0
28-Apr-19,5:08:36,22.49140386,1,ransomware,2.0
28-Apr-19,5:08:36,10.40764847,1,ransomware,0.0
28-Apr-19,5:08:36,4.802796908,1,ransomware,0.0
28-Apr-19,5:08:39,35.90447735,1,ransomware,3.0
28-Apr-19,5:08:41,22.49140386,1,ransomware,2.0
28-Apr-19,5:08:41,10.40764847,1,ransomware,0.0
28-Apr-19,5:08:41,5.480578752,1,ransomware,0.0
28-Apr-19,5:08:44,35.90447735,1,ransomware,3.0
28-Apr-19,5:08:46,22.49140386,1,ransomware,2.0
28-Apr-19,5:08:46,10.40764847,1,ransomware,0.0
28-Apr-19,5:08:46,5.480578752,1,ransomware,0.0
28-Apr-19,5:08:49,35.90447735,1,ransomware,3.0
28-Apr-19,5:08:51,22.49140386,1,ransomware,2.0
28-Apr-19,5:08:51,10.40764847,1,ransomware,0.0
28-Apr-19,5:08:51,5.480578752,1,ransomware,0.0
28-Apr-19,5:08:54,35.90447735,1,ransomware,3.0
28-Apr-19,5:09:01,17.65454437,1,ransomware,7.0
28-Apr-19,5:09:01,10.40764847,1,ransomware,0.0
28-Apr-19,5:09:01,5.480578752,1,ransomware,0.0
28-Apr-19,5:09:04,35.90447735,1,ransomware,3.0
28-Apr-19,5:09:06,18.67628295,1,ransomware,2.0
28-Apr-19,5:09:06,6.925255471,1,ransomware,0.0
28-Apr-19,5:09:06,5.480578752,1,ransomware,0.0
28-Apr-19,5:09:11,18.67628295,1,ransomware,5.0
28-Apr-19,5:09:11,6.925255471,1,ransomware,0.0
28-Apr-19,5:09:11,5.480578752,1,ransomware,0.0
28-Apr-19,5:09:14,35.90447735,1,ransomware,3.0
28-Apr-19,5:09:16,16.85402482,1,ransomware,2.0
28-Apr-19,5:09:16,6.925255471,1,ransomware,0.0
28-Apr-19,5:09:16,5.480578752,1,ransomware,0.0
28-Apr-19,5:09:19,35.90447735,1,ransomware,3.0
28-Apr-19,5:09:21,14.02865034,1,ransomware,2.0
28-Apr-19,5:09:21,6.925255471,1,ransomware,0.0
28-Apr-19,5:09:21,5.480578752,1,ransomware,0.0
28-Apr-19,5:09:24,35.90447735,1,ransomware,3.0
28-Apr-19,5:09:26,14.02865034,1,ransomware,2.0
28-Apr-19,5:09:26,6.925255471,1,ransomware,0.0
28-Apr-19,5:09:26,9.968379654,1,ransomware,0.0
28-Apr-19,5:09:29,35.90447735,1,ransomware,3.0
28-Apr-19,5:09:31,18.39558894,1,ransomware,2.0
28-Apr-19,5:09:31,6.925255471,1,ransomware,0.0
28-Apr-19,5:09:31,9.968379654,1,ransomware,0.0
28-Apr-19,5:09:34,38.96465803,1,ransomware,3.0
28-Apr-19,5:09:36,18.39558894,1,ransomware,2.0
28-Apr-19,5:09:36,6.925255471,1,ransomware,0.0
28-Apr-19,5:09:36,9.968379654,1,ransomware,0.0
28-Apr-19,5:09:39,38.96465803,1,ransomware,3.0
28-Apr-19,5:09:41,18.39558894,1,ransomware,2.0
28-Apr-19,5:09:41,6.925255471,1,ransomware,0.0
28-Apr-19,5:09:41,9.968379654,1,ransomware,0.0
28-Apr-19,5:09:44,38.96465803,1,ransomware,3.0
28-Apr-19,5:09:46,18.39558894,1,ransomware,2.0
28-Apr-19,5:09:46,6.925255471,1,ransomware,0.0
28-Apr-19,5:09:46,9.968379654,1,ransomware,0.0
28-Apr-19,5:09:49,38.45959767,1,ransomware,3.0
28-Apr-19,5:09:51,18.39558894,1,ransomware,2.0
28-Apr-19,5:09:51,6.925255471,1,ransomware,0.0
28-Apr-19,5:09:51,9.968379654,1,ransomware,0.0
28-Apr-19,5:09:54,38.45959767,1,ransomware,3.0
28-Apr-19,5:10:04,38.45959767,1,ransomware,10.0
28-Apr-19,5:10:06,23.09067316,1,ransomware,2.0
28-Apr-19,5:10:06,6.925255471,1,ransomware,0.0
28-Apr-19,5:10:06,9.968379654,1,ransomware,0.0
28-Apr-19,5:10:09,38.45959767,1,ransomware,3.0
28-Apr-19,5:10:11,23.09067316,1,ransomware,2.0
28-Apr-19,5:10:11,6.925255471,1,ransomware,0.0
28-Apr-19,5:10:11,8.631849234,1,ransomware,0.0
28-Apr-19,5:10:14,38.45959767,1,ransomware,3.0
28-Apr-19,5:10:16,20.73459643,1,ransomware,2.0
28-Apr-19,5:10:16,3.5784623,1,ransomware,0.0
28-Apr-19,5:10:16,8.631849234,1,ransomware,0.0
28-Apr-19,5:10:19,38.45959767,1,ransomware,3.0
28-Apr-19,5:10:21,20.73459643,1,ransomware,2.0
28-Apr-19,5:10:21,3.5784623,1,ransomware,0.0
28-Apr-19,5:10:21,8.631849234,1,ransomware,0.0
28-Apr-19,5:10:24,38.45959767,1,ransomware,3.0
28-Apr-19,5:10:26,20.73459643,1,ransomware,2.0
28-Apr-19,5:10:26,5.707650415,1,ransomware,0.0
28-Apr-19,5:10:26,8.631849234,1,ransomware,0.0
28-Apr-19,5:10:29,38.45959767,1,ransomware,3.0
28-Apr-19,5:10:31,20.73459643,1,ransomware,2.0
28-Apr-19,5:10:31,5.707650415,1,ransomware,0.0
28-Apr-19,5:10:31,8.631849234,1,ransomware,0.0
28-Apr-19,5:10:34,38.45959767,1,ransomware,3.0
28-Apr-19,5:10:36,20.73459643,1,ransomware,2.0
28-Apr-19,5:10:36,5.707650415,1,ransomware,0.0
28-Apr-19,5:10:36,8.631849234,1,ransomware,0.0
28-Apr-19,5:10:39,38.45959767,1,ransomware,3.0
28-Apr-19,5:10:44,35.20117913,1,ransomware,5.0
28-Apr-19,5:10:46,25.35024181,1,ransomware,2.0
28-Apr-19,5:10:46,5.707650415,1,ransomware,0.0
28-Apr-19,5:10:46,8.631849234,1,ransomware,0.0
28-Apr-19,5:10:49,33.86001174,1,ransomware,3.0
28-Apr-19,5:10:51,25.35024181,1,ransomware,2.0
28-Apr-19,5:10:51,5.707650415,1,ransomware,0.0
28-Apr-19,5:10:51,8.631849234,1,ransomware,0.0
28-Apr-19,5:10:54,33.86001174,1,ransomware,3.0
28-Apr-19,5:11:04,33.86001174,1,ransomware,10.0
28-Apr-19,5:11:06,25.35024181,1,ransomware,2.0
28-Apr-19,5:11:06,10.11228712,1,ransomware,0.0
28-Apr-19,5:11:06,8.631849234,1,ransomware,0.0
28-Apr-19,5:11:09,33.86001174,1,ransomware,3.0
28-Apr-19,5:11:11,25.35024181,1,ransomware,2.0
28-Apr-19,5:11:11,10.11228712,1,ransomware,0.0
28-Apr-19,5:11:11,8.631849234,1,ransomware,0.0
28-Apr-19,5:11:14,33.86001174,1,ransomware,3.0
28-Apr-19,5:11:19,33.86001174,1,ransomware,5.0
28-Apr-19,5:11:21,25.35024181,1,ransomware,2.0
28-Apr-19,5:11:21,10.11228712,1,ransomware,0.0
28-Apr-19,5:11:21,18.2319141,1,ransomware,0.0
28-Apr-19,5:11:24,33.86001174,1,ransomware,3.0
28-Apr-19,5:11:26,25.35024181,1,ransomware,2.0
28-Apr-19,5:11:26,10.11228712,1,ransomware,0.0
28-Apr-19,5:11:26,18.2319141,1,ransomware,0.0
28-Apr-19,5:11:29,34.59315597,1,ransomware,3.0
28-Apr-19,5:11:31,25.35024181,1,ransomware,2.0
28-Apr-19,5:11:31,10.11228712,1,ransomware,0.0
28-Apr-19,5:11:31,18.2319141,1,ransomware,0.0
28-Apr-19,5:11:34,34.59315597,1,ransomware,3.0
28-Apr-19,5:11:36,25.35024181,1,ransomware,2.0
28-Apr-19,5:11:36,10.11228712,1,ransomware,0.0
28-Apr-19,5:11:36,16.08171242,1,ransomware,0.0
28-Apr-19,5:11:44,34.59315597,1,ransomware,8.0
28-Apr-19,5:11:46,25.35024181,1,ransomware,2.0
28-Apr-19,5:11:46,9.338127156,1,ransomware,0.0
28-Apr-19,5:11:46,16.08171242,1,ransomware,0.0
28-Apr-19,5:11:49,34.59315597,1,ransomware,3.0
28-Apr-19,5:11:51,25.35024181,1,ransomware,2.0
28-Apr-19,5:11:51,9.338127156,1,ransomware,0.0
28-Apr-19,5:11:51,16.08171242,1,ransomware,0.0
28-Apr-19,5:11:54,34.38699933,1,ransomware,3.0
28-Apr-19,5:12:04,33.43017773,1,ransomware,10.0
28-Apr-19,5:12:06,23.74583413,1,ransomware,2.0
28-Apr-19,5:12:06,9.338127156,1,ransomware,0.0
28-Apr-19,5:12:06,20.56862118,1,ransomware,0.0
28-Apr-19,5:12:09,33.43017773,1,ransomware,3.0
28-Apr-19,5:12:11,25.49589026,1,ransomware,2.0
28-Apr-19,5:12:11,9.338127156,1,ransomware,0.0
28-Apr-19,5:12:11,20.56862118,1,ransomware,0.0
28-Apr-19,5:12:14,33.43017773,1,ransomware,3.0
28-Apr-19,5:12:16,25.49589026,1,ransomware,2.0
28-Apr-19,5:12:16,12.31152892,1,ransomware,0.0
28-Apr-19,5:12:16,20.56862118,1,ransomware,0.0
28-Apr-19,5:12:19,33.43017773,1,ransomware,3.0
28-Apr-19,5:12:21,25.49589026,1,ransomware,2.0
28-Apr-19,5:12:21,12.31152892,1,ransomware,0.0
28-Apr-19,5:12:21,20.56862118,1,ransomware,0.0
28-Apr-19,5:12:24,33.43017773,1,ransomware,3.0
28-Apr-19,5:12:29,33.43017773,1,ransomware,5.0
28-Apr-19,5:12:31,25.49589026,1,ransomware,2.0
28-Apr-19,5:12:31,12.20010456,1,ransomware,0.0
28-Apr-19,5:12:31,20.56862118,1,ransomware,0.0
28-Apr-19,5:12:34,33.43017773,1,ransomware,3.0
28-Apr-19,5:12:36,25.49589026,1,ransomware,2.0
28-Apr-19,5:12:36,11.22342632,1,ransomware,0.0
28-Apr-19,5:12:36,20.56862118,1,ransomware,0.0
28-Apr-19,5:12:39,33.43017773,1,ransomware,3.0
