"@timestamp","alert.signature","event_type","mqtt.publish.topic","mqtt.publish.message"
"Apr 22, 2025 @ 19:17:02.273","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:17:02.273","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:17:02.273","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:16:24.246","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:16:24.246","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:16:24.245","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:16:24.245","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:16:00.223","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:16:00.223","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:16:00.223","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:16:00.223","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:15:42.207","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:15:42.207","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:15:42.207","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:15:42.207","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:14:57.173","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:14:57.173","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:14:57.173","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:14:57.173","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:14:17.143","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:14:17.143","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:14:17.142","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:14:17.142","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:13:19.097","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:13:19.097","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:13:19.097","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:13:19.097","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:12:29.050","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:12:29.050","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:12:28.050","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:12:28.050","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:11:53.022","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:11:53.022","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:11:53.022","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:11:53.022","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:11:01.985","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:11:01.985","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:11:01.985","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:11:01.985","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:10:21.952","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:10:21.952","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:10:21.952","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:10:21.952","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:05:48.768","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:05:48.768","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:05:48.768","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:05:48.768","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:05:09.744","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:05:09.744","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:05:09.744","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:05:09.744","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:04:09.705","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:04:09.705","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:04:09.705","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:04:09.705","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:03:27.678","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:03:27.678","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:03:27.678","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:03:27.677","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:02:55.658","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:02:55.658","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:02:55.658","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:02:55.658","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:02:03.627","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:02:03.627","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:02:03.627","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:02:03.627","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:01:19.599","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:01:19.599","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:01:19.599","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:01:19.599","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 19:00:39.569","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:00:39.569","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:00:39.569","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 19:00:39.569","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:59:46.532","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:59:46.532","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:58:48.504","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:58:48.504","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:58:06.483","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:58:06.483","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:57:30.465","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:57:30.465","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:56:49.443","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:56:49.443","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:55:50.414","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:55:50.414","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:54:55.386","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:54:55.386","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:54:09.365","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:54:09.365","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:53:11.336","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:53:11.336","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:52:17.311","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:52:17.311","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:51:30.289","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:51:30.289","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:50:32.259","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:50:32.259","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:49:39.235","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:49:39.235","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:49:06.219","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:49:06.219","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:48:13.193","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:48:13.193","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:47:36.174","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:47:36.173","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:46:57.154","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:46:57.154","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:46:02.128","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:46:02.128","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:45:14.106","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:45:14.106","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:44:39.088","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:44:39.088","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:43:57.067","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:43:57.067","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:43:24.049","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:43:24.049","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:42:29.024","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:42:29.024","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:41:40.001","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:41:40.001","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:41:04.983","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:41:04.983","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:40:20.963","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:40:20.963","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:39:47.948","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:39:47.948","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:38:50.922","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:38:50.922","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:38:10.904","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:38:10.904","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:37:17.879","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:37:17.879","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:36:17.853","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:36:17.852","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:35:25.829","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:35:25.829","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:34:32.804","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:34:32.804","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:33:55.788","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:33:55.788","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:33:22.774","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:33:22.774","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:32:41.753","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:32:41.753","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:32:09.737","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:32:09.737","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:31:33.721","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:31:33.721","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:30:52.702","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:30:52.702","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:30:10.684","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:30:10.684","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:29:32.666","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:29:32.666","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:28:33.640","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:28:33.640","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:27:44.617","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:27:44.617","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:26:56.580","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:26:56.580","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:26:04.556","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:26:04.555","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:25:11.531","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:25:11.531","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:24:12.504","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:24:12.504","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:23:19.479","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:23:19.479","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:22:49.464","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:22:49.464","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:22:17.449","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:22:17.449","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:21:30.398","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:21:30.398","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:20:51.378","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:20:51.378","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:20:12.359","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:20:12.359","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:19:41.344","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:19:41.344","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:18:42.315","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:18:42.315","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:17:45.287","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:17:45.287","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:17:08.270","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:17:08.269","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:16:31.250","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:16:31.250","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:15:35.223","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:15:35.223","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:14:50.202","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:14:50.202","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:14:20.188","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:14:20.188","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:13:29.164","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:13:29.164","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:12:59.150","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:12:59.150","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:12:27.135","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:12:27.135","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:11:40.112","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:11:40.112","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:10:40.083","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:10:40.083","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:10:03.065","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:10:03.065","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:09:17.043","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:09:17.043","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:08:31.019","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:08:31.019","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:08:01.001","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:08:01.001","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:07:06.976","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:07:06.976","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:06:21.954","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:06:21.954","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:05:39.933","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:05:39.933","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:05:04.916","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:05:04.916","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:04:08.889","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:04:08.889","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:03:12.861","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:03:12.861","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:02:42.847","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:02:42.847","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:01:55.825","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:01:55.824","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 18:00:55.769","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:00:55.769","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:00:06.747","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 18:00:06.747","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:59:34.733","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:59:34.733","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:58:36.707","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:58:36.707","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:58:05.692","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:58:05.692","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:57:26.675","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:57:26.675","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:56:36.651","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:56:36.651","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:55:52.631","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:55:52.631","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:55:22.618","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:55:22.618","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:54:29.594","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:54:29.594","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:53:36.569","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:53:36.569","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:53:06.555","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:53:06.555","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:52:30.539","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:52:30.539","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:51:43.516","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:51:43.516","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:51:07.500","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:51:07.500","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:50:18.475","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:50:18.475","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:49:21.446","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:49:21.446","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:48:49.430","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:48:49.430","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:48:06.408","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:48:06.408","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:47:26.390","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:47:26.390","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:46:33.366","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:46:33.366","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:45:54.348","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:45:54.348","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:44:54.321","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:44:54.321","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:44:16.302","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:44:16.302","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:43:30.277","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:43:30.277","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:42:41.254","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:42:41.254","-",mqtt,"iot/sensor/puerta",CERRADO
"Apr 22, 2025 @ 17:42:03.237","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:42:03.237","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:41:32.223","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:41:32.223","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:41:01.209","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:41:01.209","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:40:22.188","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:40:22.188","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:39:23.162","-",mqtt,"iot/sensor/puerta",ABIERTO
"Apr 22, 2025 @ 17:39:23.162","-",mqtt,"iot/sensor/puerta",ABIERTO
