date,time,door_state,sphone_signal,label,type,hour,minute,second,delta_time
23-Apr-25,21:13:29,closed,0,0,normal,21,13,29,0.0
23-Apr-25,21:13:29,closed,0,0,normal,21,13,29,0.0
23-Apr-25,21:13:30,closed,0,0,normal,21,13,30,1.0
23-Apr-25,21:13:30,closed,0,0,normal,21,13,30,0.0
23-Apr-25,21:13:30,closed,0,0,normal,21,13,30,0.0
23-Apr-25,21:13:30,closed,0,0,normal,21,13,30,0.0
23-Apr-25,21:13:30,open,0,0,normal,21,13,30,0.0
23-Apr-25,21:13:30,open,0,0,normal,21,13,30,0.0
23-Apr-25,21:13:30,open,0,0,normal,21,13,30,0.0
23-Apr-25,21:13:30,open,0,0,normal,21,13,30,0.0
23-Apr-25,21:13:30,closed,0,0,normal,21,13,30,0.0
23-Apr-25,21:13:30,closed,0,0,normal,21,13,30,0.0
23-Apr-25,21:13:30,closed,0,0,normal,21,13,30,0.0
23-Apr-25,21:13:30,closed,0,0,normal,21,13,30,0.0
23-Apr-25,21:13:30,closed,0,0,normal,21,13,30,0.0
23-Apr-25,21:13:30,closed,0,0,normal,21,13,30,0.0
23-Apr-25,21:13:30,open,0,0,normal,21,13,30,0.0
23-Apr-25,21:13:30,open,0,0,normal,21,13,30,0.0
23-Apr-25,21:13:31,open,0,0,normal,21,13,31,1.0
23-Apr-25,21:13:31,closed,0,0,normal,21,13,31,0.0
23-Apr-25,21:13:31,closed,0,0,normal,21,13,31,0.0
23-Apr-25,21:13:31,open,0,0,normal,21,13,31,0.0
23-Apr-25,21:13:31,open,0,0,normal,21,13,31,0.0
23-Apr-25,21:13:31,closed,0,0,normal,21,13,31,0.0
23-Apr-25,21:13:31,closed,0,0,normal,21,13,31,0.0
23-Apr-25,21:13:31,open,0,0,normal,21,13,31,0.0
23-Apr-25,21:13:31,open,0,0,normal,21,13,31,0.0
23-Apr-25,21:13:31,closed,0,0,normal,21,13,31,0.0
23-Apr-25,21:13:31,closed,0,0,normal,21,13,31,0.0
23-Apr-25,21:13:31,open,0,0,normal,21,13,31,0.0
23-Apr-25,21:13:31,open,0,0,normal,21,13,31,0.0
23-Apr-25,21:13:31,open,0,0,normal,21,13,31,0.0
23-Apr-25,21:13:31,open,0,0,normal,21,13,31,0.0
23-Apr-25,21:13:31,open,0,0,normal,21,13,31,0.0
23-Apr-25,21:13:32,open,0,0,normal,21,13,32,1.0
23-Apr-25,21:13:32,open,0,0,normal,21,13,32,0.0
23-Apr-25,21:13:32,open,0,0,normal,21,13,32,0.0
23-Apr-25,21:13:32,open,0,0,normal,21,13,32,0.0
23-Apr-25,21:13:32,open,0,0,normal,21,13,32,0.0
23-Apr-25,21:13:32,open,0,0,normal,21,13,32,0.0
23-Apr-25,21:13:32,open,0,0,normal,21,13,32,0.0
23-Apr-25,21:13:32,open,0,0,normal,21,13,32,0.0
23-Apr-25,21:13:32,open,0,0,normal,21,13,32,0.0
23-Apr-25,21:13:32,closed,0,0,normal,21,13,32,0.0
23-Apr-25,21:13:32,closed,0,0,normal,21,13,32,0.0
23-Apr-25,21:13:32,open,0,0,normal,21,13,32,0.0
23-Apr-25,21:13:32,open,0,0,normal,21,13,32,0.0
23-Apr-25,21:13:32,closed,0,0,normal,21,13,32,0.0
23-Apr-25,21:13:32,closed,0,0,normal,21,13,32,0.0
23-Apr-25,21:13:32,open,0,0,normal,21,13,32,0.0
23-Apr-25,21:13:39,closed,0,0,normal,21,13,39,7.0
23-Apr-25,21:13:39,closed,0,0,normal,21,13,39,0.0
23-Apr-25,21:14:57,open,0,0,normal,21,14,57,78.0
23-Apr-25,21:14:57,open,0,0,normal,21,14,57,0.0
23-Apr-25,21:15:29,closed,0,0,normal,21,15,29,32.0
23-Apr-25,21:15:29,closed,0,0,normal,21,15,29,0.0
23-Apr-25,21:16:31,open,0,0,normal,21,16,31,62.0
23-Apr-25,21:16:31,open,0,0,normal,21,16,31,0.0
23-Apr-25,21:17:18,closed,0,0,normal,21,17,18,47.0
23-Apr-25,21:17:18,closed,0,0,normal,21,17,18,0.0
23-Apr-25,21:18:09,open,0,0,normal,21,18,9,51.0
23-Apr-25,21:18:09,open,0,0,normal,21,18,9,0.0
23-Apr-25,21:19:00,closed,0,0,normal,21,19,0,51.0
23-Apr-25,21:19:00,closed,0,0,normal,21,19,0,0.0
23-Apr-25,21:21:44,closed,0,0,normal,21,21,44,164.0
23-Apr-25,21:21:44,closed,0,0,normal,21,21,44,0.0
23-Apr-25,21:21:51,open,0,0,normal,21,21,51,7.0
23-Apr-25,21:21:51,open,0,0,normal,21,21,51,0.0
23-Apr-25,21:22:30,open,0,0,normal,21,22,30,39.0
23-Apr-25,21:22:30,open,0,0,normal,21,22,30,0.0
23-Apr-25,21:24:12,open,0,0,normal,21,24,12,102.0
23-Apr-25,21:24:12,open,0,0,normal,21,24,12,0.0
23-Apr-25,21:24:57,closed,0,0,normal,21,24,57,45.0
23-Apr-25,21:24:57,closed,0,0,normal,21,24,57,0.0
23-Apr-25,21:26:17,open,0,0,normal,21,26,17,80.0
23-Apr-25,21:26:17,open,0,0,normal,21,26,17,0.0
23-Apr-25,21:27:31,closed,0,0,normal,21,27,31,74.0
23-Apr-25,21:27:31,closed,0,0,normal,21,27,31,0.0
23-Apr-25,21:28:31,closed,0,0,normal,21,28,31,60.0
23-Apr-25,21:28:31,closed,0,0,normal,21,28,31,0.0
23-Apr-25,21:29:42,open,0,0,normal,21,29,42,71.0
23-Apr-25,21:29:42,open,0,0,normal,21,29,42,0.0
23-Apr-25,21:30:44,open,0,0,normal,21,30,44,62.0
23-Apr-25,21:30:44,open,0,0,normal,21,30,44,0.0
23-Apr-25,21:31:20,closed,0,0,normal,21,31,20,36.0
23-Apr-25,21:31:20,closed,0,0,normal,21,31,20,0.0
23-Apr-25,21:32:39,open,0,0,normal,21,32,39,79.0
23-Apr-25,21:32:39,open,0,0,normal,21,32,39,0.0
23-Apr-25,21:33:35,open,0,0,normal,21,33,35,56.0
23-Apr-25,21:33:35,open,0,0,normal,21,33,35,0.0
23-Apr-25,21:34:22,open,0,0,normal,21,34,22,47.0
23-Apr-25,21:34:22,open,0,0,normal,21,34,22,0.0
23-Apr-25,21:35:34,open,0,0,normal,21,35,34,72.0
23-Apr-25,21:35:34,open,0,0,normal,21,35,34,0.0
23-Apr-25,21:35:44,open,0,0,normal,21,35,44,10.0
23-Apr-25,21:35:44,open,0,0,normal,21,35,44,0.0
23-Apr-25,21:35:44,open,0,0,normal,21,35,44,0.0
23-Apr-25,21:35:44,open,0,0,normal,21,35,44,0.0
23-Apr-25,21:35:45,closed,0,0,normal,21,35,45,1.0
23-Apr-25,21:35:45,closed,0,0,normal,21,35,45,0.0
23-Apr-25,21:35:45,closed,0,0,normal,21,35,45,0.0
23-Apr-25,21:35:45,closed,0,0,normal,21,35,45,0.0
23-Apr-25,21:35:45,closed,0,0,normal,21,35,45,0.0
23-Apr-25,21:35:45,closed,0,0,normal,21,35,45,0.0
23-Apr-25,21:35:45,closed,0,0,normal,21,35,45,0.0
23-Apr-25,21:35:45,open,0,0,normal,21,35,45,0.0
23-Apr-25,21:35:45,open,0,0,normal,21,35,45,0.0
23-Apr-25,21:35:45,closed,0,0,normal,21,35,45,0.0
23-Apr-25,21:35:45,closed,0,0,normal,21,35,45,0.0
23-Apr-25,21:35:45,closed,0,0,normal,21,35,45,0.0
23-Apr-25,21:35:46,open,0,0,normal,21,35,46,1.0
23-Apr-25,21:35:46,closed,0,0,normal,21,35,46,0.0
23-Apr-25,21:35:46,closed,0,0,normal,21,35,46,0.0
23-Apr-25,21:35:46,closed,0,0,normal,21,35,46,0.0
23-Apr-25,21:35:46,closed,0,0,normal,21,35,46,0.0
23-Apr-25,21:35:46,closed,0,0,normal,21,35,46,0.0
23-Apr-25,21:35:46,closed,0,0,normal,21,35,46,0.0
23-Apr-25,21:35:46,open,0,0,normal,21,35,46,0.0
23-Apr-25,21:35:46,open,0,0,normal,21,35,46,0.0
23-Apr-25,21:35:46,open,0,0,normal,21,35,46,0.0
23-Apr-25,21:35:46,open,0,0,normal,21,35,46,0.0
23-Apr-25,21:35:46,open,0,0,normal,21,35,46,0.0
23-Apr-25,21:35:46,open,0,0,normal,21,35,46,0.0
23-Apr-25,21:35:46,open,0,0,normal,21,35,46,0.0
23-Apr-25,21:35:47,closed,0,0,normal,21,35,47,1.0
23-Apr-25,21:35:47,open,0,0,normal,21,35,47,0.0
23-Apr-25,21:35:47,open,0,0,normal,21,35,47,0.0
23-Apr-25,21:35:47,open,0,0,normal,21,35,47,0.0
23-Apr-25,21:35:47,closed,0,0,normal,21,35,47,0.0
23-Apr-25,21:35:47,open,0,0,normal,21,35,47,0.0
23-Apr-25,21:35:47,open,0,0,normal,21,35,47,0.0
23-Apr-25,21:35:47,closed,0,0,normal,21,35,47,0.0
23-Apr-25,21:35:47,closed,0,0,normal,21,35,47,0.0
23-Apr-25,21:35:47,open,0,0,normal,21,35,47,0.0
23-Apr-25,21:35:47,open,0,0,normal,21,35,47,0.0
23-Apr-25,21:35:47,closed,0,0,normal,21,35,47,0.0
23-Apr-25,21:35:47,open,0,0,normal,21,35,47,0.0
23-Apr-25,21:35:47,open,0,0,normal,21,35,47,0.0
23-Apr-25,21:35:47,open,0,0,normal,21,35,47,0.0
23-Apr-25,21:35:47,closed,0,0,normal,21,35,47,0.0
23-Apr-25,21:35:48,closed,0,0,normal,21,35,48,1.0
23-Apr-25,21:35:48,closed,0,0,normal,21,35,48,0.0
23-Apr-25,21:35:48,closed,0,0,normal,21,35,48,0.0
23-Apr-25,21:35:48,closed,0,0,normal,21,35,48,0.0
23-Apr-25,21:35:48,closed,0,0,normal,21,35,48,0.0
23-Apr-25,21:35:48,closed,0,0,normal,21,35,48,0.0
23-Apr-25,21:35:48,closed,0,0,normal,21,35,48,0.0
23-Apr-25,21:35:48,closed,0,0,normal,21,35,48,0.0
23-Apr-25,21:35:48,closed,0,0,normal,21,35,48,0.0
23-Apr-25,21:35:48,closed,0,0,normal,21,35,48,0.0
23-Apr-25,21:35:48,closed,0,0,normal,21,35,48,0.0
23-Apr-25,21:35:48,open,0,0,normal,21,35,48,0.0
23-Apr-25,21:35:48,open,0,0,normal,21,35,48,0.0
23-Apr-25,21:35:48,closed,0,0,normal,21,35,48,0.0
23-Apr-25,21:35:49,open,0,0,normal,21,35,49,1.0
23-Apr-25,21:35:49,open,0,0,normal,21,35,49,0.0
23-Apr-25,21:35:49,open,0,0,normal,21,35,49,0.0
23-Apr-25,21:35:49,open,0,0,normal,21,35,49,0.0
23-Apr-25,21:35:49,open,0,0,normal,21,35,49,0.0
23-Apr-25,21:35:49,open,0,0,normal,21,35,49,0.0
23-Apr-25,21:35:49,closed,0,0,normal,21,35,49,0.0
23-Apr-25,21:35:49,closed,0,0,normal,21,35,49,0.0
23-Apr-25,21:35:49,closed,0,0,normal,21,35,49,0.0
23-Apr-25,21:35:49,closed,0,0,normal,21,35,49,0.0
23-Apr-25,21:35:49,closed,0,0,normal,21,35,49,0.0
23-Apr-25,21:35:49,closed,0,0,normal,21,35,49,0.0
23-Apr-25,21:35:50,closed,0,0,normal,21,35,50,1.0
23-Apr-25,21:35:50,closed,0,0,normal,21,35,50,0.0
23-Apr-25,21:35:50,open,0,0,normal,21,35,50,0.0
23-Apr-25,21:35:50,open,0,0,normal,21,35,50,0.0
23-Apr-25,21:35:50,open,0,0,normal,21,35,50,0.0
23-Apr-25,21:35:50,open,0,0,normal,21,35,50,0.0
23-Apr-25,21:35:50,closed,0,0,normal,21,35,50,0.0
23-Apr-25,21:35:50,closed,0,0,normal,21,35,50,0.0
23-Apr-25,21:35:50,closed,0,0,normal,21,35,50,0.0
23-Apr-25,21:35:50,closed,0,0,normal,21,35,50,0.0
23-Apr-25,21:35:50,closed,0,0,normal,21,35,50,0.0
23-Apr-25,21:35:50,closed,0,0,normal,21,35,50,0.0
23-Apr-25,21:35:50,closed,0,0,normal,21,35,50,0.0
23-Apr-25,21:35:50,closed,0,0,normal,21,35,50,0.0
23-Apr-25,21:35:50,closed,0,0,normal,21,35,50,0.0
23-Apr-25,21:35:50,closed,0,0,normal,21,35,50,0.0
23-Apr-25,21:35:51,closed,0,0,normal,21,35,51,1.0
23-Apr-25,21:35:51,closed,0,0,normal,21,35,51,0.0
23-Apr-25,21:35:51,open,0,0,normal,21,35,51,0.0
23-Apr-25,21:35:51,open,0,0,normal,21,35,51,0.0
23-Apr-25,21:35:51,closed,0,0,normal,21,35,51,0.0
23-Apr-25,21:35:51,closed,0,0,normal,21,35,51,0.0
23-Apr-25,21:35:51,closed,0,0,normal,21,35,51,0.0
23-Apr-25,21:35:51,closed,0,0,normal,21,35,51,0.0
23-Apr-25,21:35:51,open,0,0,normal,21,35,51,0.0
23-Apr-25,21:35:51,open,0,0,normal,21,35,51,0.0
23-Apr-25,21:35:51,closed,0,0,normal,21,35,51,0.0
23-Apr-25,21:35:51,closed,0,0,normal,21,35,51,0.0
23-Apr-25,21:35:51,open,0,0,normal,21,35,51,0.0
23-Apr-25,21:35:51,open,0,0,normal,21,35,51,0.0
23-Apr-25,21:35:52,open,0,0,normal,21,35,52,1.0
23-Apr-25,21:35:52,open,0,0,normal,21,35,52,0.0
23-Apr-25,21:35:52,closed,0,0,normal,21,35,52,0.0
23-Apr-25,21:35:52,closed,0,0,normal,21,35,52,0.0
23-Apr-25,21:35:52,closed,0,0,normal,21,35,52,0.0
23-Apr-25,21:35:52,open,0,0,normal,21,35,52,0.0
23-Apr-25,21:35:52,open,0,0,normal,21,35,52,0.0
23-Apr-25,21:35:52,closed,0,0,normal,21,35,52,0.0
23-Apr-25,21:35:52,closed,0,0,normal,21,35,52,0.0
23-Apr-25,21:35:52,open,0,0,normal,21,35,52,0.0
23-Apr-25,21:35:52,open,0,0,normal,21,35,52,0.0
23-Apr-25,21:35:52,open,0,0,normal,21,35,52,0.0
23-Apr-25,21:35:52,open,0,0,normal,21,35,52,0.0
23-Apr-25,21:35:52,closed,0,0,normal,21,35,52,0.0
23-Apr-25,21:35:52,closed,0,0,normal,21,35,52,0.0
23-Apr-25,21:35:52,closed,0,0,normal,21,35,52,0.0
23-Apr-25,21:35:53,open,0,0,normal,21,35,53,1.0
23-Apr-25,21:35:53,open,0,0,normal,21,35,53,0.0
23-Apr-25,21:35:53,open,0,0,normal,21,35,53,0.0
23-Apr-25,21:35:53,closed,0,0,normal,21,35,53,0.0
23-Apr-25,21:35:53,closed,0,0,normal,21,35,53,0.0
23-Apr-25,21:35:53,closed,0,0,normal,21,35,53,0.0
23-Apr-25,21:35:53,closed,0,0,normal,21,35,53,0.0
23-Apr-25,21:35:53,closed,0,0,normal,21,35,53,0.0
23-Apr-25,21:35:53,closed,0,0,normal,21,35,53,0.0
23-Apr-25,21:35:53,closed,0,0,normal,21,35,53,0.0
23-Apr-25,21:35:53,closed,0,0,normal,21,35,53,0.0
23-Apr-25,21:35:53,closed,0,0,normal,21,35,53,0.0
23-Apr-25,21:35:53,closed,0,0,normal,21,35,53,0.0
23-Apr-25,21:35:53,open,0,0,normal,21,35,53,0.0
23-Apr-25,21:35:54,open,0,0,normal,21,35,54,1.0
23-Apr-25,21:35:54,open,0,0,normal,21,35,54,0.0
23-Apr-25,21:35:54,closed,0,0,normal,21,35,54,0.0
23-Apr-25,21:35:54,open,0,0,normal,21,35,54,0.0
23-Apr-25,21:35:54,open,0,0,normal,21,35,54,0.0
23-Apr-25,21:35:54,closed,0,0,normal,21,35,54,0.0
23-Apr-25,21:35:54,closed,0,0,normal,21,35,54,0.0
23-Apr-25,21:35:54,open,0,0,normal,21,35,54,0.0
23-Apr-25,21:35:54,open,0,0,normal,21,35,54,0.0
23-Apr-25,21:35:54,open,0,0,normal,21,35,54,0.0
23-Apr-25,21:35:54,closed,0,0,normal,21,35,54,0.0
23-Apr-25,21:35:54,open,0,0,normal,21,35,54,0.0
23-Apr-25,21:35:54,open,0,0,normal,21,35,54,0.0
23-Apr-25,21:35:54,open,0,0,normal,21,35,54,0.0
23-Apr-25,21:35:54,closed,0,0,normal,21,35,54,0.0
23-Apr-25,21:35:54,closed,0,0,normal,21,35,54,0.0
23-Apr-25,21:35:55,closed,0,0,normal,21,35,55,1.0
23-Apr-25,21:35:55,closed,0,0,normal,21,35,55,0.0
23-Apr-25,21:35:55,closed,0,0,normal,21,35,55,0.0
23-Apr-25,21:35:55,closed,0,0,normal,21,35,55,0.0
23-Apr-25,21:35:55,open,0,0,normal,21,35,55,0.0
23-Apr-25,21:35:55,open,0,0,normal,21,35,55,0.0
23-Apr-25,21:35:55,closed,0,0,normal,21,35,55,0.0
23-Apr-25,21:35:55,closed,0,0,normal,21,35,55,0.0
23-Apr-25,21:35:55,closed,0,0,normal,21,35,55,0.0
23-Apr-25,21:35:55,closed,0,0,normal,21,35,55,0.0
23-Apr-25,21:35:55,open,0,0,normal,21,35,55,0.0
23-Apr-25,21:35:55,open,0,0,normal,21,35,55,0.0
23-Apr-25,21:35:55,closed,0,0,normal,21,35,55,0.0
23-Apr-25,21:35:55,closed,0,0,normal,21,35,55,0.0
23-Apr-25,21:35:56,open,0,0,normal,21,35,56,1.0
23-Apr-25,21:35:56,closed,0,0,normal,21,35,56,0.0
23-Apr-25,21:35:56,closed,0,0,normal,21,35,56,0.0
23-Apr-25,21:35:56,open,0,0,normal,21,35,56,0.0
23-Apr-25,21:35:56,open,0,0,normal,21,35,56,0.0
23-Apr-25,21:35:56,open,0,0,normal,21,35,56,0.0
23-Apr-25,21:35:56,open,0,0,normal,21,35,56,0.0
23-Apr-25,21:35:56,open,0,0,normal,21,35,56,0.0
23-Apr-25,21:35:56,open,0,0,normal,21,35,56,0.0
23-Apr-25,21:35:56,open,0,0,normal,21,35,56,0.0
23-Apr-25,21:35:56,open,0,0,normal,21,35,56,0.0
23-Apr-25,21:35:56,open,0,0,normal,21,35,56,0.0
23-Apr-25,21:35:56,open,0,0,normal,21,35,56,0.0
23-Apr-25,21:35:56,open,0,0,normal,21,35,56,0.0
23-Apr-25,21:35:56,closed,0,0,normal,21,35,56,0.0
23-Apr-25,21:35:56,closed,0,0,normal,21,35,56,0.0
23-Apr-25,21:35:57,closed,0,0,normal,21,35,57,1.0
23-Apr-25,21:35:57,closed,0,0,normal,21,35,57,0.0
23-Apr-25,21:35:57,closed,0,0,normal,21,35,57,0.0
23-Apr-25,21:35:57,open,0,0,normal,21,35,57,0.0
23-Apr-25,21:35:57,open,0,0,normal,21,35,57,0.0
23-Apr-25,21:35:57,closed,0,0,normal,21,35,57,0.0
23-Apr-25,21:35:57,closed,0,0,normal,21,35,57,0.0
23-Apr-25,21:35:57,closed,0,0,normal,21,35,57,0.0
23-Apr-25,21:35:57,closed,0,0,normal,21,35,57,0.0
23-Apr-25,21:35:57,closed,0,0,normal,21,35,57,0.0
23-Apr-25,21:35:57,closed,0,0,normal,21,35,57,0.0
23-Apr-25,21:35:57,open,0,0,normal,21,35,57,0.0
23-Apr-25,21:35:57,open,0,0,normal,21,35,57,0.0
23-Apr-25,21:35:57,closed,0,0,normal,21,35,57,0.0
23-Apr-25,21:35:58,open,0,0,normal,21,35,58,1.0
23-Apr-25,21:35:58,closed,0,0,normal,21,35,58,0.0
23-Apr-25,21:35:58,closed,0,0,normal,21,35,58,0.0
23-Apr-25,21:35:58,open,0,0,normal,21,35,58,0.0
23-Apr-25,21:35:58,closed,0,0,normal,21,35,58,0.0
23-Apr-25,21:35:58,closed,0,0,normal,21,35,58,0.0
23-Apr-25,21:35:58,open,0,0,normal,21,35,58,0.0
23-Apr-25,21:35:58,open,0,0,normal,21,35,58,0.0
23-Apr-25,21:35:58,open,0,0,normal,21,35,58,0.0
23-Apr-25,21:35:58,open,0,0,normal,21,35,58,0.0
23-Apr-25,21:35:58,closed,0,0,normal,21,35,58,0.0
23-Apr-25,21:35:58,closed,0,0,normal,21,35,58,0.0
23-Apr-25,21:35:58,open,0,0,normal,21,35,58,0.0
23-Apr-25,21:35:58,open,0,0,normal,21,35,58,0.0
23-Apr-25,21:35:59,closed,0,0,normal,21,35,59,1.0
23-Apr-25,21:35:59,closed,0,0,normal,21,35,59,0.0
23-Apr-25,21:35:59,closed,0,0,normal,21,35,59,0.0
23-Apr-25,21:35:59,closed,0,0,normal,21,35,59,0.0
23-Apr-25,21:35:59,closed,0,0,normal,21,35,59,0.0
23-Apr-25,21:35:59,closed,0,0,normal,21,35,59,0.0
23-Apr-25,21:35:59,closed,0,0,normal,21,35,59,0.0
23-Apr-25,21:35:59,closed,0,0,normal,21,35,59,0.0
23-Apr-25,21:35:59,closed,0,0,normal,21,35,59,0.0
23-Apr-25,21:35:59,closed,0,0,normal,21,35,59,0.0
23-Apr-25,21:35:59,closed,0,0,normal,21,35,59,0.0
23-Apr-25,21:35:59,closed,0,0,normal,21,35,59,0.0
23-Apr-25,21:35:59,closed,0,0,normal,21,35,59,0.0
23-Apr-25,21:35:59,closed,0,0,normal,21,35,59,0.0
23-Apr-25,21:35:59,closed,0,0,normal,21,35,59,0.0
23-Apr-25,21:35:59,closed,0,0,normal,21,35,59,0.0
23-Apr-25,21:35:59,closed,0,0,normal,21,35,59,0.0
23-Apr-25,21:35:59,closed,0,0,normal,21,35,59,0.0
23-Apr-25,21:36:00,closed,0,0,normal,21,36,0,1.0
23-Apr-25,21:36:00,closed,0,0,normal,21,36,0,0.0
23-Apr-25,21:36:00,closed,0,0,normal,21,36,0,0.0
23-Apr-25,21:36:00,closed,0,0,normal,21,36,0,0.0
23-Apr-25,21:36:00,closed,0,0,normal,21,36,0,0.0
23-Apr-25,21:36:00,closed,0,0,normal,21,36,0,0.0
23-Apr-25,21:36:00,closed,0,0,normal,21,36,0,0.0
23-Apr-25,21:36:00,closed,0,0,normal,21,36,0,0.0
23-Apr-25,21:36:00,closed,0,0,normal,21,36,0,0.0
23-Apr-25,21:36:00,open,0,0,normal,21,36,0,0.0
23-Apr-25,21:36:00,open,0,0,normal,21,36,0,0.0
23-Apr-25,21:36:00,open,0,0,normal,21,36,0,0.0
23-Apr-25,21:36:00,open,0,0,normal,21,36,0,0.0
23-Apr-25,21:36:00,open,0,0,normal,21,36,0,0.0
23-Apr-25,21:36:00,open,0,0,normal,21,36,0,0.0
23-Apr-25,21:36:00,closed,0,0,normal,21,36,0,0.0
23-Apr-25,21:36:01,closed,0,0,normal,21,36,1,1.0
23-Apr-25,21:36:01,closed,0,0,normal,21,36,1,0.0
23-Apr-25,21:36:01,closed,0,0,normal,21,36,1,0.0
23-Apr-25,21:36:01,closed,0,0,normal,21,36,1,0.0
23-Apr-25,21:36:01,open,0,0,normal,21,36,1,0.0
23-Apr-25,21:36:01,open,0,0,normal,21,36,1,0.0
23-Apr-25,21:36:01,open,0,0,normal,21,36,1,0.0
23-Apr-25,21:36:01,open,0,0,normal,21,36,1,0.0
23-Apr-25,21:37:39,closed,0,0,normal,21,37,39,98.0
23-Apr-25,21:37:39,closed,0,0,normal,21,37,39,0.0
23-Apr-25,21:37:39,closed,0,0,normal,21,37,39,0.0
23-Apr-25,21:37:39,closed,0,0,normal,21,37,39,0.0
23-Apr-25,21:37:39,closed,0,0,normal,21,37,39,0.0
23-Apr-25,21:37:39,closed,0,0,normal,21,37,39,0.0
23-Apr-25,21:37:39,open,0,0,normal,21,37,39,0.0
23-Apr-25,21:37:39,open,0,0,normal,21,37,39,0.0
23-Apr-25,21:37:40,open,0,0,normal,21,37,40,1.0
23-Apr-25,21:37:40,open,0,0,normal,21,37,40,0.0
23-Apr-25,21:37:40,open,0,0,normal,21,37,40,0.0
23-Apr-25,21:37:40,closed,0,0,normal,21,37,40,0.0
23-Apr-25,21:37:40,closed,0,0,normal,21,37,40,0.0
23-Apr-25,21:37:40,closed,0,0,normal,21,37,40,0.0
23-Apr-25,21:37:40,closed,0,0,normal,21,37,40,0.0
23-Apr-25,21:37:40,open,0,0,normal,21,37,40,0.0
23-Apr-25,21:37:40,open,0,0,normal,21,37,40,0.0
23-Apr-25,21:37:40,closed,0,0,normal,21,37,40,0.0
23-Apr-25,21:37:40,closed,0,0,normal,21,37,40,0.0
23-Apr-25,21:37:40,closed,0,0,normal,21,37,40,0.0
23-Apr-25,21:37:40,closed,0,0,normal,21,37,40,0.0
23-Apr-25,21:37:40,open,0,0,normal,21,37,40,0.0
23-Apr-25,21:37:40,open,0,0,normal,21,37,40,0.0
23-Apr-25,21:37:40,closed,0,0,normal,21,37,40,0.0
23-Apr-25,21:37:40,closed,0,0,normal,21,37,40,0.0
23-Apr-25,21:37:40,open,0,0,normal,21,37,40,0.0
23-Apr-25,21:37:42,closed,0,0,normal,21,37,42,2.0
23-Apr-25,21:37:42,closed,0,0,normal,21,37,42,0.0
23-Apr-25,21:38:18,closed,0,0,normal,21,38,18,36.0
23-Apr-25,21:38:18,closed,0,0,normal,21,38,18,0.0
23-Apr-25,21:39:05,closed,0,0,normal,21,39,5,47.0
23-Apr-25,21:39:05,closed,0,0,normal,21,39,5,0.0
23-Apr-25,21:40:20,open,0,0,normal,21,40,20,75.0
23-Apr-25,21:40:20,open,0,0,normal,21,40,20,0.0
23-Apr-25,21:41:06,open,0,0,normal,21,41,6,46.0
23-Apr-25,21:41:06,open,0,0,normal,21,41,6,0.0
23-Apr-25,21:42:03,open,0,0,normal,21,42,3,57.0
23-Apr-25,21:42:03,open,0,0,normal,21,42,3,0.0
23-Apr-25,21:43:11,closed,0,0,normal,21,43,11,68.0
23-Apr-25,21:43:11,closed,0,0,normal,21,43,11,0.0
23-Apr-25,21:44:20,closed,0,0,normal,21,44,20,69.0
23-Apr-25,21:44:20,closed,0,0,normal,21,44,20,0.0
23-Apr-25,21:45:23,open,0,0,normal,21,45,23,63.0
23-Apr-25,21:45:23,open,0,0,normal,21,45,23,0.0
23-Apr-25,21:45:38,closed,0,0,normal,21,45,38,15.0
23-Apr-25,21:45:38,closed,0,0,normal,21,45,38,0.0
23-Apr-25,21:46:09,open,0,0,normal,21,46,9,31.0
23-Apr-25,21:46:09,open,0,0,normal,21,46,9,0.0
23-Apr-25,21:47:28,closed,0,0,normal,21,47,28,79.0
23-Apr-25,21:47:28,closed,0,0,normal,21,47,28,0.0
23-Apr-25,21:48:06,open,0,0,normal,21,48,6,38.0
23-Apr-25,21:48:06,open,0,0,normal,21,48,6,0.0
23-Apr-25,21:48:37,open,0,0,normal,21,48,37,31.0
23-Apr-25,21:48:37,open,0,0,normal,21,48,37,0.0
23-Apr-25,21:49:24,open,0,0,normal,21,49,24,47.0
23-Apr-25,21:49:24,open,0,0,normal,21,49,24,0.0
23-Apr-25,21:50:52,open,0,0,normal,21,50,52,88.0
23-Apr-25,21:50:52,open,0,0,normal,21,50,52,0.0
23-Apr-25,21:52:12,open,0,0,normal,21,52,12,80.0
23-Apr-25,21:52:12,open,0,0,normal,21,52,12,0.0
23-Apr-25,21:53:15,closed,0,0,normal,21,53,15,63.0
23-Apr-25,21:53:15,closed,0,0,normal,21,53,15,0.0
23-Apr-25,21:53:59,closed,0,0,normal,21,53,59,44.0
23-Apr-25,21:53:59,closed,0,0,normal,21,53,59,0.0
23-Apr-25,21:54:56,closed,0,0,normal,21,54,56,57.0
23-Apr-25,21:54:56,closed,0,0,normal,21,54,56,0.0
23-Apr-25,21:55:43,closed,0,0,normal,21,55,43,47.0
23-Apr-25,21:55:43,closed,0,0,normal,21,55,43,0.0
23-Apr-25,21:56:44,closed,0,0,normal,21,56,44,61.0
23-Apr-25,21:56:44,closed,0,0,normal,21,56,44,0.0
23-Apr-25,21:57:36,closed,0,0,normal,21,57,36,52.0
23-Apr-25,21:57:36,closed,0,0,normal,21,57,36,0.0
23-Apr-25,21:58:36,closed,0,0,normal,21,58,36,60.0
23-Apr-25,21:58:36,closed,0,0,normal,21,58,36,0.0
