door_state,label,type,hour,minute,second,delta_time,weekday,door_state_encoded
closed,1,ransomware,4,55,9,1.0,6,0
closed,1,ransomware,4,55,10,1.0,6,0
closed,1,ransomware,4,55,11,1.0,6,0
closed,1,ransomware,4,55,13,2.0,6,0
closed,1,ransomware,4,55,14,1.0,6,0
open,1,ransomware,4,55,15,1.0,6,1
closed,1,ransomware,4,55,16,1.0,6,0
closed,1,ransomware,4,55,18,2.0,6,0
closed,1,ransomware,4,55,19,1.0,6,0
closed,1,ransomware,4,55,20,1.0,6,0
closed,1,ransomware,4,55,21,1.0,6,0
open,1,ransomware,4,55,23,2.0,6,1
closed,1,ransomware,4,55,24,1.0,6,0
closed,1,ransomware,4,55,25,1.0,6,0
closed,1,ransomware,4,55,26,1.0,6,0
closed,1,ransomware,4,55,28,2.0,6,0
closed,1,ransomware,4,55,29,1.0,6,0
closed,1,ransomware,4,55,30,1.0,6,0
closed,1,ransomware,4,55,31,1.0,6,0
closed,1,ransomware,4,55,33,2.0,6,0
closed,1,ransomware,4,55,35,2.0,6,0
closed,1,ransomware,4,55,36,1.0,6,0
closed,1,ransomware,4,55,38,2.0,6,0
closed,1,ransomware,4,55,39,1.0,6,0
closed,1,ransomware,4,55,40,1.0,6,0
closed,1,ransomware,4,55,41,1.0,6,0
closed,1,ransomware,4,55,43,2.0,6,0
closed,1,ransomware,4,55,44,1.0,6,0
closed,1,ransomware,4,55,45,1.0,6,0
closed,1,ransomware,4,55,46,1.0,6,0
closed,1,ransomware,4,55,49,3.0,6,0
closed,1,ransomware,4,55,50,1.0,6,0
closed,1,ransomware,4,55,51,1.0,6,0
closed,1,ransomware,4,55,53,2.0,6,0
closed,1,ransomware,4,55,54,1.0,6,0
open,1,ransomware,4,55,55,1.0,6,1
closed,1,ransomware,4,55,59,4.0,6,0
open,1,ransomware,4,56,3,4.0,6,1
closed,1,ransomware,4,56,4,1.0,6,0
closed,1,ransomware,4,56,5,1.0,6,0
closed,1,ransomware,4,56,6,1.0,6,0
closed,1,ransomware,4,56,8,2.0,6,0
closed,1,ransomware,4,56,9,1.0,6,0
closed,1,ransomware,4,56,10,1.0,6,0
closed,1,ransomware,4,56,11,1.0,6,0
closed,1,ransomware,4,56,14,3.0,6,0
closed,1,ransomware,4,56,15,1.0,6,0
closed,1,ransomware,4,56,18,3.0,6,0
closed,1,ransomware,4,56,19,1.0,6,0
closed,1,ransomware,4,56,20,1.0,6,0
closed,1,ransomware,4,56,21,1.0,6,0
closed,1,ransomware,4,56,23,2.0,6,0
closed,1,ransomware,4,56,24,1.0,6,0
closed,1,ransomware,4,56,25,1.0,6,0
closed,1,ransomware,4,56,26,1.0,6,0
closed,1,ransomware,4,56,28,2.0,6,0
closed,1,ransomware,4,56,29,1.0,6,0
closed,1,ransomware,4,56,30,1.0,6,0
closed,1,ransomware,4,56,31,1.0,6,0
closed,1,ransomware,4,56,33,2.0,6,0
closed,1,ransomware,4,56,34,1.0,6,0
closed,1,ransomware,4,56,35,1.0,6,0
closed,1,ransomware,4,56,36,1.0,6,0
closed,1,ransomware,4,56,38,2.0,6,0
closed,1,ransomware,4,56,39,1.0,6,0
closed,1,ransomware,4,56,40,1.0,6,0
open,1,ransomware,4,56,41,1.0,6,1
closed,1,ransomware,4,56,43,2.0,6,0
open,1,ransomware,4,56,44,1.0,6,1
open,1,ransomware,4,56,45,1.0,6,1
closed,1,ransomware,4,56,46,1.0,6,0
closed,1,ransomware,4,56,48,2.0,6,0
closed,1,ransomware,4,56,49,1.0,6,0
closed,1,ransomware,4,56,50,1.0,6,0
closed,1,ransomware,4,56,51,1.0,6,0
closed,1,ransomware,4,56,53,2.0,6,0
open,1,ransomware,4,56,54,1.0,6,1
closed,1,ransomware,4,56,55,1.0,6,0
closed,1,ransomware,4,57,3,8.0,6,0
closed,1,ransomware,4,57,4,1.0,6,0
closed,1,ransomware,4,57,6,2.0,6,0
closed,1,ransomware,4,57,10,4.0,6,0
closed,1,ransomware,4,57,11,1.0,6,0
closed,1,ransomware,4,57,13,2.0,6,0
closed,1,ransomware,4,57,14,1.0,6,0
closed,1,ransomware,4,57,15,1.0,6,0
closed,1,ransomware,4,57,16,1.0,6,0
closed,1,ransomware,4,57,18,2.0,6,0
closed,1,ransomware,4,57,21,3.0,6,0
closed,1,ransomware,4,57,23,2.0,6,0
closed,1,ransomware,4,57,24,1.0,6,0
closed,1,ransomware,4,57,25,1.0,6,0
closed,1,ransomware,4,57,26,1.0,6,0
closed,1,ransomware,4,57,28,2.0,6,0
closed,1,ransomware,4,57,29,1.0,6,0
closed,1,ransomware,4,57,30,1.0,6,0
closed,1,ransomware,4,57,31,1.0,6,0
closed,1,ransomware,4,57,34,3.0,6,0
closed,1,ransomware,4,57,35,1.0,6,0
closed,1,ransomware,4,57,36,1.0,6,0
open,1,ransomware,4,57,38,2.0,6,1
closed,1,ransomware,4,57,39,1.0,6,0
closed,1,ransomware,4,57,40,1.0,6,0
closed,1,ransomware,4,57,41,1.0,6,0
closed,1,ransomware,4,57,43,2.0,6,0
closed,1,ransomware,4,57,44,1.0,6,0
closed,1,ransomware,4,57,45,1.0,6,0
closed,1,ransomware,4,57,46,1.0,6,0
closed,1,ransomware,4,57,48,2.0,6,0
closed,1,ransomware,4,57,49,1.0,6,0
open,1,ransomware,4,57,50,1.0,6,1
closed,1,ransomware,4,57,51,1.0,6,0
open,1,ransomware,4,57,53,2.0,6,1
closed,1,ransomware,4,57,54,1.0,6,0
closed,1,ransomware,4,57,55,1.0,6,0
open,1,ransomware,4,58,3,8.0,6,1
closed,1,ransomware,4,58,4,1.0,6,0
closed,1,ransomware,4,58,5,1.0,6,0
closed,1,ransomware,4,58,6,1.0,6,0
closed,1,ransomware,4,58,8,2.0,6,0
closed,1,ransomware,4,58,9,1.0,6,0
closed,1,ransomware,4,58,14,5.0,6,0
open,1,ransomware,4,58,15,1.0,6,1
closed,1,ransomware,4,58,16,1.0,6,0
closed,1,ransomware,4,58,18,2.0,6,0
closed,1,ransomware,4,58,19,1.0,6,0
closed,1,ransomware,4,58,20,1.0,6,0
closed,1,ransomware,4,58,21,1.0,6,0
closed,1,ransomware,4,58,24,3.0,6,0
closed,1,ransomware,4,58,25,1.0,6,0
closed,1,ransomware,4,58,26,1.0,6,0
closed,1,ransomware,4,58,28,2.0,6,0
closed,1,ransomware,4,58,29,1.0,6,0
closed,1,ransomware,4,58,30,1.0,6,0
open,1,ransomware,4,58,31,1.0,6,1
open,1,ransomware,4,58,33,2.0,6,1
closed,1,ransomware,4,58,34,1.0,6,0
closed,1,ransomware,4,58,35,1.0,6,0
open,1,ransomware,4,58,36,1.0,6,1
closed,1,ransomware,4,58,38,2.0,6,0
closed,1,ransomware,4,58,39,1.0,6,0
closed,1,ransomware,4,58,40,1.0,6,0
closed,1,ransomware,4,58,41,1.0,6,0
closed,1,ransomware,4,58,43,2.0,6,0
open,1,ransomware,4,58,44,1.0,6,1
closed,1,ransomware,4,58,45,1.0,6,0
closed,1,ransomware,4,58,46,1.0,6,0
closed,1,ransomware,4,58,48,2.0,6,0
open,1,ransomware,4,58,49,1.0,6,1
closed,1,ransomware,4,59,3,14.0,6,0
closed,1,ransomware,4,59,6,3.0,6,0
closed,1,ransomware,4,59,8,2.0,6,0
closed,1,ransomware,4,59,9,1.0,6,0
closed,1,ransomware,4,59,10,1.0,6,0
closed,1,ransomware,4,59,11,1.0,6,0
closed,1,ransomware,4,59,13,2.0,6,0
open,1,ransomware,4,59,14,1.0,6,1
closed,1,ransomware,4,59,15,1.0,6,0
closed,1,ransomware,4,59,16,1.0,6,0
closed,1,ransomware,4,59,19,3.0,6,0
closed,1,ransomware,4,59,20,1.0,6,0
closed,1,ransomware,4,59,21,1.0,6,0
closed,1,ransomware,4,59,23,2.0,6,0
closed,1,ransomware,4,59,24,1.0,6,0
open,1,ransomware,4,59,25,1.0,6,1
closed,1,ransomware,4,59,26,1.0,6,0
closed,1,ransomware,4,59,28,2.0,6,0
closed,1,ransomware,4,59,29,1.0,6,0
closed,1,ransomware,4,59,30,1.0,6,0
closed,1,ransomware,4,59,31,1.0,6,0
closed,1,ransomware,4,59,33,2.0,6,0
closed,1,ransomware,4,59,34,1.0,6,0
closed,1,ransomware,4,59,35,1.0,6,0
closed,1,ransomware,4,59,36,1.0,6,0
open,1,ransomware,4,59,38,2.0,6,1
closed,1,ransomware,4,59,39,1.0,6,0
closed,1,ransomware,4,59,40,1.0,6,0
closed,1,ransomware,4,59,41,1.0,6,0
closed,1,ransomware,4,59,43,2.0,6,0
closed,1,ransomware,4,59,44,1.0,6,0
closed,1,ransomware,4,59,45,1.0,6,0
closed,1,ransomware,4,59,46,1.0,6,0
closed,1,ransomware,4,59,48,2.0,6,0
closed,1,ransomware,4,59,49,1.0,6,0
closed,1,ransomware,4,59,50,1.0,6,0
closed,1,ransomware,4,59,51,1.0,6,0
closed,1,ransomware,4,59,53,2.0,6,0
closed,1,ransomware,4,59,54,1.0,6,0
closed,1,ransomware,4,59,55,1.0,6,0
closed,1,ransomware,5,0,3,8.0,6,0
closed,1,ransomware,5,0,4,1.0,6,0
closed,1,ransomware,5,0,6,2.0,6,0
open,1,ransomware,5,0,8,2.0,6,1
closed,1,ransomware,5,0,9,1.0,6,0
open,1,ransomware,5,0,10,1.0,6,1
closed,1,ransomware,5,0,11,1.0,6,0
closed,1,ransomware,5,0,13,2.0,6,0
closed,1,ransomware,5,0,14,1.0,6,0
closed,1,ransomware,5,0,15,1.0,6,0
closed,1,ransomware,5,0,16,1.0,6,0
closed,1,ransomware,5,0,18,2.0,6,0
closed,1,ransomware,5,0,19,1.0,6,0
closed,1,ransomware,5,0,20,1.0,6,0
closed,1,ransomware,5,0,21,1.0,6,0
closed,1,ransomware,5,0,23,2.0,6,0
closed,1,ransomware,5,0,24,1.0,6,0
closed,1,ransomware,5,0,25,1.0,6,0
open,1,ransomware,5,0,26,1.0,6,1
closed,1,ransomware,5,0,28,2.0,6,0
closed,1,ransomware,5,0,29,1.0,6,0
closed,1,ransomware,5,0,30,1.0,6,0
open,1,ransomware,5,0,33,3.0,6,1
closed,1,ransomware,5,0,34,1.0,6,0
closed,1,ransomware,5,0,35,1.0,6,0
closed,1,ransomware,5,0,38,3.0,6,0
closed,1,ransomware,5,0,39,1.0,6,0
closed,1,ransomware,5,0,40,1.0,6,0
closed,1,ransomware,5,0,41,1.0,6,0
closed,1,ransomware,5,0,43,2.0,6,0
closed,1,ransomware,5,0,44,1.0,6,0
closed,1,ransomware,5,0,45,1.0,6,0
closed,1,ransomware,5,0,46,1.0,6,0
closed,1,ransomware,5,0,48,2.0,6,0
closed,1,ransomware,5,0,51,3.0,6,0
closed,1,ransomware,5,0,54,3.0,6,0
closed,1,ransomware,5,0,55,1.0,6,0
closed,1,ransomware,5,0,58,3.0,6,0
closed,1,ransomware,5,1,0,2.0,6,0
closed,1,ransomware,5,1,3,3.0,6,0
closed,1,ransomware,5,1,4,1.0,6,0
closed,1,ransomware,5,1,5,1.0,6,0
closed,1,ransomware,5,1,6,1.0,6,0
closed,1,ransomware,5,1,8,2.0,6,0
closed,1,ransomware,5,1,9,1.0,6,0
closed,1,ransomware,5,1,10,1.0,6,0
open,1,ransomware,5,1,11,1.0,6,1
closed,1,ransomware,5,1,13,2.0,6,0
closed,1,ransomware,5,1,14,1.0,6,0
closed,1,ransomware,5,1,15,1.0,6,0
closed,1,ransomware,5,1,16,1.0,6,0
closed,1,ransomware,5,1,18,2.0,6,0
closed,1,ransomware,5,1,19,1.0,6,0
closed,1,ransomware,5,1,20,1.0,6,0
closed,1,ransomware,5,1,21,1.0,6,0
closed,1,ransomware,5,1,23,2.0,6,0
closed,1,ransomware,5,1,24,1.0,6,0
closed,1,ransomware,5,1,25,1.0,6,0
closed,1,ransomware,5,1,28,3.0,6,0
closed,1,ransomware,5,1,29,1.0,6,0
closed,1,ransomware,5,1,30,1.0,6,0
closed,1,ransomware,5,1,31,1.0,6,0
closed,1,ransomware,5,1,33,2.0,6,0
closed,1,ransomware,5,1,34,1.0,6,0
closed,1,ransomware,5,1,35,1.0,6,0
closed,1,ransomware,5,1,36,1.0,6,0
closed,1,ransomware,5,1,38,2.0,6,0
closed,1,ransomware,5,1,39,1.0,6,0
closed,1,ransomware,5,1,40,1.0,6,0
closed,1,ransomware,5,1,41,1.0,6,0
closed,1,ransomware,5,1,43,2.0,6,0
closed,1,ransomware,5,1,44,1.0,6,0
open,1,ransomware,5,1,45,1.0,6,1
closed,1,ransomware,5,1,46,1.0,6,0
closed,1,ransomware,5,1,48,2.0,6,0
open,1,ransomware,5,1,49,1.0,6,1
closed,1,ransomware,5,1,50,1.0,6,0
closed,1,ransomware,5,1,51,1.0,6,0
closed,1,ransomware,5,1,53,2.0,6,0
closed,1,ransomware,5,1,54,1.0,6,0
open,1,ransomware,5,1,55,1.0,6,1
open,1,ransomware,5,2,0,5.0,6,1
closed,1,ransomware,5,2,3,3.0,6,0
closed,1,ransomware,5,2,5,2.0,6,0
open,1,ransomware,5,2,6,1.0,6,1
closed,1,ransomware,5,2,9,3.0,6,0
closed,1,ransomware,5,2,10,1.0,6,0
open,1,ransomware,5,2,11,1.0,6,1
closed,1,ransomware,5,2,13,2.0,6,0
closed,1,ransomware,5,2,14,1.0,6,0
closed,1,ransomware,5,2,15,1.0,6,0
closed,1,ransomware,5,2,16,1.0,6,0
closed,1,ransomware,5,2,18,2.0,6,0
closed,1,ransomware,5,2,19,1.0,6,0
closed,1,ransomware,5,2,20,1.0,6,0
closed,1,ransomware,5,2,23,3.0,6,0
closed,1,ransomware,5,2,24,1.0,6,0
closed,1,ransomware,5,2,25,1.0,6,0
closed,1,ransomware,5,2,26,1.0,6,0
open,1,ransomware,5,2,28,2.0,6,1
closed,1,ransomware,5,2,29,1.0,6,0
closed,1,ransomware,5,2,30,1.0,6,0
closed,1,ransomware,5,2,31,1.0,6,0
closed,1,ransomware,5,2,33,2.0,6,0
closed,1,ransomware,5,2,34,1.0,6,0
closed,1,ransomware,5,2,36,2.0,6,0
closed,1,ransomware,5,2,38,2.0,6,0
open,1,ransomware,5,2,39,1.0,6,1
closed,1,ransomware,5,2,40,1.0,6,0
closed,1,ransomware,5,2,41,1.0,6,0
closed,1,ransomware,5,2,43,2.0,6,0
closed,1,ransomware,5,2,44,1.0,6,0
closed,1,ransomware,5,2,45,1.0,6,0
closed,1,ransomware,5,2,46,1.0,6,0
closed,1,ransomware,5,2,48,2.0,6,0
closed,1,ransomware,5,2,49,1.0,6,0
closed,1,ransomware,5,2,50,1.0,6,0
closed,1,ransomware,5,2,51,1.0,6,0
closed,1,ransomware,5,2,53,2.0,6,0
closed,1,ransomware,5,2,54,1.0,6,0
closed,1,ransomware,5,2,55,1.0,6,0
closed,1,ransomware,5,2,59,4.0,6,0
closed,1,ransomware,5,3,3,4.0,6,0
closed,1,ransomware,5,3,4,1.0,6,0
closed,1,ransomware,5,3,5,1.0,6,0
closed,1,ransomware,5,3,6,1.0,6,0
closed,1,ransomware,5,3,8,2.0,6,0
closed,1,ransomware,5,3,9,1.0,6,0
closed,1,ransomware,5,3,10,1.0,6,0
closed,1,ransomware,5,3,11,1.0,6,0
closed,1,ransomware,5,3,13,2.0,6,0
closed,1,ransomware,5,3,14,1.0,6,0
open,1,ransomware,5,3,15,1.0,6,1
closed,1,ransomware,5,3,16,1.0,6,0
closed,1,ransomware,5,3,18,2.0,6,0
closed,1,ransomware,5,3,19,1.0,6,0
closed,1,ransomware,5,3,21,2.0,6,0
closed,1,ransomware,5,3,21,0.0,6,0
closed,1,ransomware,5,3,23,2.0,6,0
closed,1,ransomware,5,3,24,1.0,6,0
closed,1,ransomware,5,3,26,2.0,6,0
closed,1,ransomware,5,3,26,0.0,6,0
closed,1,ransomware,5,3,28,2.0,6,0
closed,1,ransomware,5,3,29,1.0,6,0
closed,1,ransomware,5,3,31,2.0,6,0
closed,1,ransomware,5,3,31,0.0,6,0
closed,1,ransomware,5,3,33,2.0,6,0
closed,1,ransomware,5,3,34,1.0,6,0
closed,1,ransomware,5,3,36,2.0,6,0
closed,1,ransomware,5,3,36,0.0,6,0
closed,1,ransomware,5,3,38,2.0,6,0
closed,1,ransomware,5,3,39,1.0,6,0
closed,1,ransomware,5,3,41,2.0,6,0
closed,1,ransomware,5,3,41,0.0,6,0
closed,1,ransomware,5,3,43,2.0,6,0
closed,1,ransomware,5,3,44,1.0,6,0
closed,1,ransomware,5,3,46,2.0,6,0
closed,1,ransomware,5,3,46,0.0,6,0
closed,1,ransomware,5,3,48,2.0,6,0
closed,1,ransomware,5,3,49,1.0,6,0
closed,1,ransomware,5,4,3,14.0,6,0
closed,1,ransomware,5,4,5,2.0,6,0
closed,1,ransomware,5,4,8,3.0,6,0
closed,1,ransomware,5,4,10,2.0,6,0
closed,1,ransomware,5,4,11,1.0,6,0
closed,1,ransomware,5,4,11,0.0,6,0
closed,1,ransomware,5,4,13,2.0,6,0
closed,1,ransomware,5,4,15,2.0,6,0
closed,1,ransomware,5,4,16,1.0,6,0
closed,1,ransomware,5,4,16,0.0,6,0
closed,1,ransomware,5,4,18,2.0,6,0
closed,1,ransomware,5,4,20,2.0,6,0
closed,1,ransomware,5,4,23,3.0,6,0
closed,1,ransomware,5,4,25,2.0,6,0
closed,1,ransomware,5,4,26,1.0,6,0
closed,1,ransomware,5,4,26,0.0,6,0
open,1,ransomware,5,4,28,2.0,6,1
closed,1,ransomware,5,4,30,2.0,6,0
closed,1,ransomware,5,4,31,1.0,6,0
closed,1,ransomware,5,4,31,0.0,6,0
closed,1,ransomware,5,4,33,2.0,6,0
open,1,ransomware,5,4,35,2.0,6,1
closed,1,ransomware,5,4,36,1.0,6,0
closed,1,ransomware,5,4,36,0.0,6,0
closed,1,ransomware,5,4,38,2.0,6,0
closed,1,ransomware,5,4,40,2.0,6,0
closed,1,ransomware,5,4,41,1.0,6,0
closed,1,ransomware,5,4,41,0.0,6,0
closed,1,ransomware,5,4,43,2.0,6,0
closed,1,ransomware,5,4,45,2.0,6,0
closed,1,ransomware,5,4,46,1.0,6,0
open,1,ransomware,5,4,46,0.0,6,1
closed,1,ransomware,5,4,48,2.0,6,0
open,1,ransomware,5,4,50,2.0,6,1
closed,1,ransomware,5,4,51,1.0,6,0
open,1,ransomware,5,4,51,0.0,6,1
closed,1,ransomware,5,4,53,2.0,6,0
closed,1,ransomware,5,4,55,2.0,6,0
closed,1,ransomware,5,5,0,5.0,6,0
closed,1,ransomware,5,5,1,1.0,6,0
closed,1,ransomware,5,5,1,0.0,6,0
open,1,ransomware,5,5,3,2.0,6,1
closed,1,ransomware,5,5,5,2.0,6,0
closed,1,ransomware,5,5,6,1.0,6,0
closed,1,ransomware,5,5,6,0.0,6,0
closed,1,ransomware,5,5,8,2.0,6,0
closed,1,ransomware,5,5,10,2.0,6,0
closed,1,ransomware,5,5,11,1.0,6,0
closed,1,ransomware,5,5,11,0.0,6,0
closed,1,ransomware,5,5,13,2.0,6,0
closed,1,ransomware,5,5,15,2.0,6,0
closed,1,ransomware,5,5,16,1.0,6,0
closed,1,ransomware,5,5,16,0.0,6,0
closed,1,ransomware,5,5,18,2.0,6,0
closed,1,ransomware,5,5,20,2.0,6,0
closed,1,ransomware,5,5,21,1.0,6,0
closed,1,ransomware,5,5,21,0.0,6,0
closed,1,ransomware,5,5,23,2.0,6,0
closed,1,ransomware,5,5,26,3.0,6,0
closed,1,ransomware,5,5,26,0.0,6,0
closed,1,ransomware,5,5,28,2.0,6,0
closed,1,ransomware,5,5,30,2.0,6,0
closed,1,ransomware,5,5,31,1.0,6,0
closed,1,ransomware,5,5,31,0.0,6,0
closed,1,ransomware,5,5,33,2.0,6,0
closed,1,ransomware,5,5,35,2.0,6,0
closed,1,ransomware,5,5,36,1.0,6,0
closed,1,ransomware,5,5,36,0.0,6,0
closed,1,ransomware,5,5,40,4.0,6,0
closed,1,ransomware,5,5,41,1.0,6,0
open,1,ransomware,5,5,41,0.0,6,1
closed,1,ransomware,5,5,43,2.0,6,0
closed,1,ransomware,5,5,45,2.0,6,0
closed,1,ransomware,5,5,46,1.0,6,0
closed,1,ransomware,5,5,46,0.0,6,0
open,1,ransomware,5,5,48,2.0,6,1
closed,1,ransomware,5,5,50,2.0,6,0
closed,1,ransomware,5,5,51,1.0,6,0
closed,1,ransomware,5,5,51,0.0,6,0
closed,1,ransomware,5,5,53,2.0,6,0
open,1,ransomware,5,5,55,2.0,6,1
closed,1,ransomware,5,6,0,5.0,6,0
closed,1,ransomware,5,6,3,3.0,6,0
closed,1,ransomware,5,6,5,2.0,6,0
closed,1,ransomware,5,6,6,1.0,6,0
closed,1,ransomware,5,6,6,0.0,6,0
closed,1,ransomware,5,6,8,2.0,6,0
closed,1,ransomware,5,6,10,2.0,6,0
closed,1,ransomware,5,6,11,1.0,6,0
closed,1,ransomware,5,6,11,0.0,6,0
closed,1,ransomware,5,6,13,2.0,6,0
closed,1,ransomware,5,6,15,2.0,6,0
closed,1,ransomware,5,6,16,1.0,6,0
closed,1,ransomware,5,6,16,0.0,6,0
closed,1,ransomware,5,6,18,2.0,6,0
open,1,ransomware,5,6,20,2.0,6,1
closed,1,ransomware,5,6,21,1.0,6,0
closed,1,ransomware,5,6,21,0.0,6,0
closed,1,ransomware,5,6,23,2.0,6,0
closed,1,ransomware,5,6,25,2.0,6,0
closed,1,ransomware,5,6,26,1.0,6,0
closed,1,ransomware,5,6,26,0.0,6,0
closed,1,ransomware,5,6,28,2.0,6,0
open,1,ransomware,5,6,30,2.0,6,1
closed,1,ransomware,5,6,31,1.0,6,0
closed,1,ransomware,5,6,31,0.0,6,0
closed,1,ransomware,5,6,33,2.0,6,0
closed,1,ransomware,5,6,35,2.0,6,0
closed,1,ransomware,5,6,36,1.0,6,0
closed,1,ransomware,5,6,36,0.0,6,0
closed,1,ransomware,5,6,38,2.0,6,0
closed,1,ransomware,5,6,40,2.0,6,0
closed,1,ransomware,5,6,41,1.0,6,0
closed,1,ransomware,5,6,41,0.0,6,0
closed,1,ransomware,5,6,43,2.0,6,0
closed,1,ransomware,5,6,45,2.0,6,0
closed,1,ransomware,5,6,46,1.0,6,0
closed,1,ransomware,5,6,46,0.0,6,0
closed,1,ransomware,5,6,48,2.0,6,0
closed,1,ransomware,5,6,51,3.0,6,0
closed,1,ransomware,5,6,51,0.0,6,0
closed,1,ransomware,5,6,53,2.0,6,0
open,1,ransomware,5,6,55,2.0,6,1
closed,1,ransomware,5,6,58,3.0,6,0
closed,1,ransomware,5,7,1,3.0,6,0
open,1,ransomware,5,7,1,0.0,6,1
closed,1,ransomware,5,7,3,2.0,6,0
closed,1,ransomware,5,7,5,2.0,6,0
open,1,ransomware,5,7,6,1.0,6,1
closed,1,ransomware,5,7,6,0.0,6,0
closed,1,ransomware,5,7,8,2.0,6,0
closed,1,ransomware,5,7,13,5.0,6,0
closed,1,ransomware,5,7,15,2.0,6,0
open,1,ransomware,5,7,16,1.0,6,1
closed,1,ransomware,5,7,16,0.0,6,0
closed,1,ransomware,5,7,18,2.0,6,0
closed,1,ransomware,5,7,20,2.0,6,0
closed,1,ransomware,5,7,21,1.0,6,0
closed,1,ransomware,5,7,21,0.0,6,0
closed,1,ransomware,5,7,25,4.0,6,0
closed,1,ransomware,5,7,26,1.0,6,0
open,1,ransomware,5,7,26,0.0,6,1
closed,1,ransomware,5,7,28,2.0,6,0
closed,1,ransomware,5,7,30,2.0,6,0
closed,1,ransomware,5,7,31,1.0,6,0
closed,1,ransomware,5,7,31,0.0,6,0
closed,1,ransomware,5,7,33,2.0,6,0
closed,1,ransomware,5,7,35,2.0,6,0
closed,1,ransomware,5,7,36,1.0,6,0
closed,1,ransomware,5,7,36,0.0,6,0
closed,1,ransomware,5,7,38,2.0,6,0
closed,1,ransomware,5,7,41,3.0,6,0
closed,1,ransomware,5,7,41,0.0,6,0
open,1,ransomware,5,7,43,2.0,6,1
closed,1,ransomware,5,7,45,2.0,6,0
open,1,ransomware,5,7,46,1.0,6,1
open,1,ransomware,5,7,46,0.0,6,1
closed,1,ransomware,5,7,48,2.0,6,0
closed,1,ransomware,5,7,50,2.0,6,0
closed,1,ransomware,5,7,51,1.0,6,0
closed,1,ransomware,5,7,51,0.0,6,0
closed,1,ransomware,5,7,53,2.0,6,0
closed,1,ransomware,5,7,55,2.0,6,0
closed,1,ransomware,5,7,58,3.0,6,0
closed,1,ransomware,5,8,0,2.0,6,0
closed,1,ransomware,5,8,3,3.0,6,0
closed,1,ransomware,5,8,5,2.0,6,0
closed,1,ransomware,5,8,6,1.0,6,0
closed,1,ransomware,5,8,6,0.0,6,0
closed,1,ransomware,5,8,8,2.0,6,0
closed,1,ransomware,5,8,10,2.0,6,0
closed,1,ransomware,5,8,11,1.0,6,0
closed,1,ransomware,5,8,11,0.0,6,0
closed,1,ransomware,5,8,13,2.0,6,0
closed,1,ransomware,5,8,15,2.0,6,0
closed,1,ransomware,5,8,16,1.0,6,0
closed,1,ransomware,5,8,16,0.0,6,0
closed,1,ransomware,5,8,21,5.0,6,0
closed,1,ransomware,5,8,21,0.0,6,0
closed,1,ransomware,5,8,25,4.0,6,0
closed,1,ransomware,5,8,26,1.0,6,0
closed,1,ransomware,5,8,26,0.0,6,0
closed,1,ransomware,5,8,28,2.0,6,0
closed,1,ransomware,5,8,30,2.0,6,0
closed,1,ransomware,5,8,31,1.0,6,0
closed,1,ransomware,5,8,31,0.0,6,0
closed,1,ransomware,5,8,33,2.0,6,0
closed,1,ransomware,5,8,35,2.0,6,0
closed,1,ransomware,5,8,36,1.0,6,0
closed,1,ransomware,5,8,36,0.0,6,0
closed,1,ransomware,5,8,38,2.0,6,0
closed,1,ransomware,5,8,40,2.0,6,0
closed,1,ransomware,5,8,41,1.0,6,0
closed,1,ransomware,5,8,41,0.0,6,0
closed,1,ransomware,5,8,43,2.0,6,0
closed,1,ransomware,5,8,45,2.0,6,0
closed,1,ransomware,5,8,46,1.0,6,0
closed,1,ransomware,5,8,46,0.0,6,0
closed,1,ransomware,5,8,48,2.0,6,0
closed,1,ransomware,5,8,50,2.0,6,0
closed,1,ransomware,5,8,51,1.0,6,0
closed,1,ransomware,5,8,51,0.0,6,0
open,1,ransomware,5,8,53,2.0,6,1
closed,1,ransomware,5,9,0,7.0,6,0
closed,1,ransomware,5,9,1,1.0,6,0
closed,1,ransomware,5,9,1,0.0,6,0
closed,1,ransomware,5,9,3,2.0,6,0
closed,1,ransomware,5,9,6,3.0,6,0
closed,1,ransomware,5,9,6,0.0,6,0
closed,1,ransomware,5,9,8,2.0,6,0
closed,1,ransomware,5,9,11,3.0,6,0
closed,1,ransomware,5,9,11,0.0,6,0
closed,1,ransomware,5,9,13,2.0,6,0
closed,1,ransomware,5,9,15,2.0,6,0
closed,1,ransomware,5,9,16,1.0,6,0
closed,1,ransomware,5,9,16,0.0,6,0
closed,1,ransomware,5,9,18,2.0,6,0
closed,1,ransomware,5,9,20,2.0,6,0
closed,1,ransomware,5,9,21,1.0,6,0
closed,1,ransomware,5,9,21,0.0,6,0
closed,1,ransomware,5,9,23,2.0,6,0
closed,1,ransomware,5,9,25,2.0,6,0
closed,1,ransomware,5,9,26,1.0,6,0
closed,1,ransomware,5,9,26,0.0,6,0
closed,1,ransomware,5,9,28,2.0,6,0
closed,1,ransomware,5,9,30,2.0,6,0
closed,1,ransomware,5,9,31,1.0,6,0
closed,1,ransomware,5,9,31,0.0,6,0
closed,1,ransomware,5,9,33,2.0,6,0
closed,1,ransomware,5,9,35,2.0,6,0
closed,1,ransomware,5,9,36,1.0,6,0
open,1,ransomware,5,9,36,0.0,6,1
closed,1,ransomware,5,9,38,2.0,6,0
open,1,ransomware,5,9,40,2.0,6,1
closed,1,ransomware,5,9,41,1.0,6,0
