"@timestamp","alert.signature","event_type","mqtt.publish.topic","mqtt.publish.message","src_ip","mqtt.connect.client_id"
"Apr 22, 2025 @ 07:29:08.215","-",mqtt,"iot/sensor/temperatura","27.92","192.168.1.2","-"
"Apr 22, 2025 @ 07:29:08.215","-",mqtt,"iot/sensor/temperatura","27.92","192.168.1.2","-"
"Apr 22, 2025 @ 07:28:45.204","-",mqtt,"iot/sensor/temperatura","25.63","192.168.1.2","-"
"Apr 22, 2025 @ 07:28:45.204","-",mqtt,"iot/sensor/temperatura","25.63","192.168.1.2","-"
"Apr 22, 2025 @ 07:28:25.195","-",mqtt,"iot/sensor/temperatura","21.07","192.168.1.2","-"
"Apr 22, 2025 @ 07:28:25.194","-",mqtt,"iot/sensor/temperatura","21.07","192.168.1.2","-"
"Apr 22, 2025 @ 07:27:45.174","-",mqtt,"iot/sensor/temperatura","26.38","192.168.1.2","-"
"Apr 22, 2025 @ 07:27:45.174","-",mqtt,"iot/sensor/temperatura","26.38","192.168.1.2","-"
"Apr 22, 2025 @ 07:27:07.155","-",mqtt,"iot/sensor/temperatura","26.67","192.168.1.2","-"
"Apr 22, 2025 @ 07:27:07.154","-",mqtt,"iot/sensor/temperatura","26.67","192.168.1.2","-"
"Apr 22, 2025 @ 07:26:38.140","-",mqtt,"iot/sensor/temperatura","22.26","192.168.1.2","-"
"Apr 22, 2025 @ 07:26:38.140","-",mqtt,"iot/sensor/temperatura","22.26","192.168.1.2","-"
"Apr 22, 2025 @ 07:26:06.121","-",mqtt,"iot/sensor/temperatura","27.9","192.168.1.2","-"
"Apr 22, 2025 @ 07:26:06.121","-",mqtt,"iot/sensor/temperatura","27.9","192.168.1.2","-"
"Apr 22, 2025 @ 07:25:44.111","-",mqtt,"iot/sensor/temperatura","21.64","192.168.1.2","-"
"Apr 22, 2025 @ 07:25:44.111","-",mqtt,"iot/sensor/temperatura","21.64","192.168.1.2","-"
"Apr 22, 2025 @ 07:25:22.101","-",mqtt,"iot/sensor/temperatura","23.0","192.168.1.2","-"
"Apr 22, 2025 @ 07:25:22.101","-",mqtt,"iot/sensor/temperatura","23.0","192.168.1.2","-"
"Apr 22, 2025 @ 07:25:01.091","-",mqtt,"iot/sensor/temperatura","20.71","192.168.1.2","-"
"Apr 22, 2025 @ 07:25:01.091","-",mqtt,"iot/sensor/temperatura","20.71","192.168.1.2","-"
"Apr 22, 2025 @ 07:24:35.079","-",mqtt,"iot/sensor/temperatura","18.42","192.168.1.2","-"
"Apr 22, 2025 @ 07:24:35.079","-",mqtt,"iot/sensor/temperatura","18.42","192.168.1.2","-"
"Apr 22, 2025 @ 07:24:12.068","-",mqtt,"iot/sensor/temperatura","23.43","192.168.1.2","-"
"Apr 22, 2025 @ 07:24:12.068","-",mqtt,"iot/sensor/temperatura","23.43","192.168.1.2","-"
"Apr 22, 2025 @ 07:23:42.055","-",mqtt,"iot/sensor/temperatura","22.28","192.168.1.2","-"
"Apr 22, 2025 @ 07:23:42.055","-",mqtt,"iot/sensor/temperatura","22.28","192.168.1.2","-"
"Apr 22, 2025 @ 07:23:09.041","-",mqtt,"iot/sensor/temperatura","22.56","192.168.1.2","-"
"Apr 22, 2025 @ 07:23:09.041","-",mqtt,"iot/sensor/temperatura","22.56","192.168.1.2","-"
"Apr 22, 2025 @ 07:22:47.032","-",mqtt,"iot/sensor/temperatura","22.99","192.168.1.2","-"
"Apr 22, 2025 @ 07:22:47.032","-",mqtt,"iot/sensor/temperatura","22.99","192.168.1.2","-"
"Apr 22, 2025 @ 07:22:26.022","-",mqtt,"iot/sensor/temperatura","19.49","192.168.1.2","-"
"Apr 22, 2025 @ 07:22:26.022","-",mqtt,"iot/sensor/temperatura","19.49","192.168.1.2","-"
"Apr 22, 2025 @ 07:21:52.008","-",mqtt,"iot/sensor/temperatura","22.13","192.168.1.2","-"
"Apr 22, 2025 @ 07:21:52.008","-",mqtt,"iot/sensor/temperatura","22.13","192.168.1.2","-"
"Apr 22, 2025 @ 07:21:15.992","-",mqtt,"iot/sensor/temperatura","25.78","192.168.1.2","-"
"Apr 22, 2025 @ 07:21:15.992","-",mqtt,"iot/sensor/temperatura","25.78","192.168.1.2","-"
"Apr 22, 2025 @ 07:20:42.977","-",mqtt,"iot/sensor/temperatura","21.91","192.168.1.2","-"
"Apr 22, 2025 @ 07:20:42.977","-",mqtt,"iot/sensor/temperatura","21.91","192.168.1.2","-"
"Apr 22, 2025 @ 07:20:16.966","-",mqtt,"iot/sensor/temperatura","18.35","192.168.1.2","-"
"Apr 22, 2025 @ 07:20:16.966","-",mqtt,"iot/sensor/temperatura","18.35","192.168.1.2","-"
"Apr 22, 2025 @ 07:19:52.955","-",mqtt,"iot/sensor/temperatura","27.11","192.168.1.2","-"
"Apr 22, 2025 @ 07:19:52.955","-",mqtt,"iot/sensor/temperatura","27.11","192.168.1.2","-"
"Apr 22, 2025 @ 07:19:26.943","-",mqtt,"iot/sensor/temperatura","25.94","192.168.1.2","-"
"Apr 22, 2025 @ 07:19:26.943","-",mqtt,"iot/sensor/temperatura","25.94","192.168.1.2","-"
"Apr 22, 2025 @ 07:19:04.934","-",mqtt,"iot/sensor/temperatura","28.96","192.168.1.2","-"
"Apr 22, 2025 @ 07:19:04.934","-",mqtt,"iot/sensor/temperatura","28.96","192.168.1.2","-"
"Apr 22, 2025 @ 07:18:31.919","-",mqtt,"iot/sensor/temperatura","21.53","192.168.1.2","-"
"Apr 22, 2025 @ 07:18:31.919","-",mqtt,"iot/sensor/temperatura","21.53","192.168.1.2","-"
"Apr 22, 2025 @ 07:18:00.906","-",mqtt,"iot/sensor/temperatura","28.54","192.168.1.2","-"
"Apr 22, 2025 @ 07:18:00.905","-",mqtt,"iot/sensor/temperatura","28.54","192.168.1.2","-"
"Apr 22, 2025 @ 07:17:31.892","-",mqtt,"iot/sensor/temperatura","18.06","192.168.1.2","-"
"Apr 22, 2025 @ 07:17:31.892","-",mqtt,"iot/sensor/temperatura","18.06","192.168.1.2","-"
"Apr 22, 2025 @ 07:16:59.878","-",mqtt,"iot/sensor/temperatura","25.74","192.168.1.2","-"
"Apr 22, 2025 @ 07:16:59.878","-",mqtt,"iot/sensor/temperatura","25.74","192.168.1.2","-"
"Apr 22, 2025 @ 07:16:20.861","-",mqtt,"iot/sensor/temperatura","26.57","192.168.1.2","-"
"Apr 22, 2025 @ 07:16:20.860","-",mqtt,"iot/sensor/temperatura","26.57","192.168.1.2","-"
"Apr 22, 2025 @ 07:15:44.845","-",mqtt,"iot/sensor/temperatura","22.38","192.168.1.2","-"
"Apr 22, 2025 @ 07:15:44.845","-",mqtt,"iot/sensor/temperatura","22.38","192.168.1.2","-"
"Apr 22, 2025 @ 07:15:18.833","-",mqtt,"iot/sensor/temperatura","23.72","192.168.1.2","-"
"Apr 22, 2025 @ 07:15:18.833","-",mqtt,"iot/sensor/temperatura","23.72","192.168.1.2","-"
"Apr 22, 2025 @ 07:14:44.818","-",mqtt,"iot/sensor/temperatura","19.94","192.168.1.2","-"
"Apr 22, 2025 @ 07:14:44.817","-",mqtt,"iot/sensor/temperatura","19.94","192.168.1.2","-"
"Apr 22, 2025 @ 07:14:16.806","-",mqtt,"iot/sensor/temperatura","26.3","192.168.1.2","-"
"Apr 22, 2025 @ 07:14:16.806","-",mqtt,"iot/sensor/temperatura","26.3","192.168.1.2","-"
"Apr 22, 2025 @ 07:13:55.796","-",mqtt,"iot/sensor/temperatura","22.08","192.168.1.2","-"
"Apr 22, 2025 @ 07:13:55.796","-",mqtt,"iot/sensor/temperatura","22.08","192.168.1.2","-"
"Apr 22, 2025 @ 07:13:34.787","-",mqtt,"iot/sensor/temperatura","19.28","192.168.1.2","-"
"Apr 22, 2025 @ 07:13:34.787","-",mqtt,"iot/sensor/temperatura","19.28","192.168.1.2","-"
"Apr 22, 2025 @ 07:12:59.772","-",mqtt,"iot/sensor/temperatura","20.87","192.168.1.2","-"
"Apr 22, 2025 @ 07:12:59.772","-",mqtt,"iot/sensor/temperatura","20.87","192.168.1.2","-"
"Apr 22, 2025 @ 07:12:26.757","-",mqtt,"iot/sensor/temperatura","25.94","192.168.1.2","-"
"Apr 22, 2025 @ 07:12:26.757","-",mqtt,"iot/sensor/temperatura","25.94","192.168.1.2","-"
"Apr 22, 2025 @ 07:12:05.747","-",mqtt,"iot/sensor/temperatura","19.65","192.168.1.2","-"
"Apr 22, 2025 @ 07:12:05.747","-",mqtt,"iot/sensor/temperatura","19.65","192.168.1.2","-"
"Apr 22, 2025 @ 07:11:27.731","-",mqtt,"iot/sensor/temperatura","23.57","192.168.1.2","-"
"Apr 22, 2025 @ 07:11:27.730","-",mqtt,"iot/sensor/temperatura","23.57","192.168.1.2","-"
"Apr 22, 2025 @ 07:10:47.712","-",mqtt,"iot/sensor/temperatura","26.71","192.168.1.2","-"
"Apr 22, 2025 @ 07:10:47.712","-",mqtt,"iot/sensor/temperatura","26.71","192.168.1.2","-"
"Apr 22, 2025 @ 07:10:09.695","-",mqtt,"iot/sensor/temperatura","23.05","192.168.1.2","-"
"Apr 22, 2025 @ 07:10:09.695","-",mqtt,"iot/sensor/temperatura","23.05","192.168.1.2","-"
"Apr 22, 2025 @ 07:09:35.679","-",mqtt,"iot/sensor/temperatura","18.83","192.168.1.2","-"
"Apr 22, 2025 @ 07:09:35.679","-",mqtt,"iot/sensor/temperatura","18.83","192.168.1.2","-"
"Apr 22, 2025 @ 07:08:56.661","-",mqtt,"iot/sensor/temperatura","19.37","192.168.1.2","-"
"Apr 22, 2025 @ 07:08:56.661","-",mqtt,"iot/sensor/temperatura","19.37","192.168.1.2","-"
"Apr 22, 2025 @ 07:08:16.641","-",mqtt,"iot/sensor/temperatura","24.46","192.168.1.2","-"
"Apr 22, 2025 @ 07:08:16.641","-",mqtt,"iot/sensor/temperatura","24.46","192.168.1.2","-"
"Apr 22, 2025 @ 07:07:47.627","-",mqtt,"iot/sensor/temperatura","18.82","192.168.1.2","-"
"Apr 22, 2025 @ 07:07:47.627","-",mqtt,"iot/sensor/temperatura","18.82","192.168.1.2","-"
"Apr 22, 2025 @ 07:07:25.617","-",mqtt,"iot/sensor/temperatura","23.33","192.168.1.2","-"
"Apr 22, 2025 @ 07:07:25.616","-",mqtt,"iot/sensor/temperatura","23.33","192.168.1.2","-"
"Apr 22, 2025 @ 07:06:56.604","-",mqtt,"iot/sensor/temperatura","22.88","192.168.1.2","-"
"Apr 22, 2025 @ 07:06:56.603","-",mqtt,"iot/sensor/temperatura","22.88","192.168.1.2","-"
"Apr 22, 2025 @ 07:06:20.586","-",mqtt,"iot/sensor/temperatura","20.66","192.168.1.2","-"
"Apr 22, 2025 @ 07:06:20.586","-",mqtt,"iot/sensor/temperatura","20.66","192.168.1.2","-"
"Apr 22, 2025 @ 07:05:59.577","-",mqtt,"iot/sensor/temperatura","24.99","192.168.1.2","-"
"Apr 22, 2025 @ 07:05:59.577","-",mqtt,"iot/sensor/temperatura","24.99","192.168.1.2","-"
"Apr 22, 2025 @ 07:05:36.566","-",mqtt,"iot/sensor/temperatura","18.05","192.168.1.2","-"
"Apr 22, 2025 @ 07:05:36.566","-",mqtt,"iot/sensor/temperatura","18.05","192.168.1.2","-"
"Apr 22, 2025 @ 07:04:58.548","-",mqtt,"iot/sensor/temperatura","19.74","192.168.1.2","-"
"Apr 22, 2025 @ 07:04:58.547","-",mqtt,"iot/sensor/temperatura","19.74","192.168.1.2","-"
"Apr 22, 2025 @ 07:04:37.537","-",mqtt,"iot/sensor/temperatura","28.67","192.168.1.2","-"
"Apr 22, 2025 @ 07:04:37.537","-",mqtt,"iot/sensor/temperatura","28.67","192.168.1.2","-"
"Apr 22, 2025 @ 07:04:16.527","-",mqtt,"iot/sensor/temperatura","18.45","192.168.1.2","-"
"Apr 22, 2025 @ 07:04:16.527","-",mqtt,"iot/sensor/temperatura","18.45","192.168.1.2","-"
"Apr 22, 2025 @ 07:03:36.509","-",mqtt,"iot/sensor/temperatura","19.94","192.168.1.2","-"
"Apr 22, 2025 @ 07:03:36.509","-",mqtt,"iot/sensor/temperatura","19.94","192.168.1.2","-"
"Apr 22, 2025 @ 07:03:06.493","-",mqtt,"iot/sensor/temperatura","19.25","192.168.1.2","-"
"Apr 22, 2025 @ 07:03:06.493","-",mqtt,"iot/sensor/temperatura","19.25","192.168.1.2","-"
"Apr 22, 2025 @ 07:02:28.474","-",mqtt,"iot/sensor/temperatura","24.67","192.168.1.2","-"
"Apr 22, 2025 @ 07:02:28.474","-",mqtt,"iot/sensor/temperatura","24.67","192.168.1.2","-"
"Apr 22, 2025 @ 07:01:57.460","-",mqtt,"iot/sensor/temperatura","27.48","192.168.1.2","-"
"Apr 22, 2025 @ 07:01:57.460","-",mqtt,"iot/sensor/temperatura","27.48","192.168.1.2","-"
"Apr 22, 2025 @ 07:01:21.443","-",mqtt,"iot/sensor/temperatura","18.59","192.168.1.2","-"
"Apr 22, 2025 @ 07:01:21.443","-",mqtt,"iot/sensor/temperatura","18.59","192.168.1.2","-"
"Apr 22, 2025 @ 07:00:45.426","-",mqtt,"iot/sensor/temperatura","25.92","192.168.1.2","-"
"Apr 22, 2025 @ 07:00:45.426","-",mqtt,"iot/sensor/temperatura","25.92","192.168.1.2","-"
"Apr 22, 2025 @ 07:00:10.409","-",mqtt,"iot/sensor/temperatura","20.98","192.168.1.2","-"
"Apr 22, 2025 @ 07:00:10.409","-",mqtt,"iot/sensor/temperatura","20.98","192.168.1.2","-"
"Apr 22, 2025 @ 06:59:32.391","-",mqtt,"iot/sensor/temperatura","27.67","192.168.1.2","-"
"Apr 22, 2025 @ 06:59:32.391","-",mqtt,"iot/sensor/temperatura","27.67","192.168.1.2","-"
"Apr 22, 2025 @ 06:58:52.372","-",mqtt,"iot/sensor/temperatura","25.66","192.168.1.2","-"
"Apr 22, 2025 @ 06:58:52.372","-",mqtt,"iot/sensor/temperatura","25.66","192.168.1.2","-"
"Apr 22, 2025 @ 06:58:25.360","-",mqtt,"iot/sensor/temperatura","28.76","192.168.1.2","-"
"Apr 22, 2025 @ 06:58:25.360","-",mqtt,"iot/sensor/temperatura","28.76","192.168.1.2","-"
"Apr 22, 2025 @ 06:57:55.345","-",mqtt,"iot/sensor/temperatura","18.37","192.168.1.2","-"
"Apr 22, 2025 @ 06:57:55.345","-",mqtt,"iot/sensor/temperatura","18.37","192.168.1.2","-"
"Apr 22, 2025 @ 06:57:34.335","-",mqtt,"iot/sensor/temperatura","25.76","192.168.1.2","-"
"Apr 22, 2025 @ 06:57:34.335","-",mqtt,"iot/sensor/temperatura","25.76","192.168.1.2","-"
"Apr 22, 2025 @ 06:57:11.325","-",mqtt,"iot/sensor/temperatura","28.24","192.168.1.2","-"
"Apr 22, 2025 @ 06:57:11.325","-",mqtt,"iot/sensor/temperatura","28.24","192.168.1.2","-"
"Apr 22, 2025 @ 06:56:49.314","-",mqtt,"iot/sensor/temperatura","18.5","192.168.1.2","-"
"Apr 22, 2025 @ 06:56:49.314","-",mqtt,"iot/sensor/temperatura","18.5","192.168.1.2","-"
"Apr 22, 2025 @ 06:56:27.303","-",mqtt,"iot/sensor/temperatura","26.83","192.168.1.2","-"
"Apr 22, 2025 @ 06:56:27.303","-",mqtt,"iot/sensor/temperatura","26.83","192.168.1.2","-"
"Apr 22, 2025 @ 06:55:55.286","-",mqtt,"iot/sensor/temperatura","21.38","192.168.1.2","-"
"Apr 22, 2025 @ 06:55:55.286","-",mqtt,"iot/sensor/temperatura","21.38","192.168.1.2","-"
"Apr 22, 2025 @ 06:55:35.276","-",mqtt,"iot/sensor/temperatura","22.56","192.168.1.2","-"
"Apr 22, 2025 @ 06:55:35.276","-",mqtt,"iot/sensor/temperatura","22.56","192.168.1.2","-"
"Apr 22, 2025 @ 06:55:06.261","-",mqtt,"iot/sensor/temperatura","25.2","192.168.1.2","-"
"Apr 22, 2025 @ 06:55:06.261","-",mqtt,"iot/sensor/temperatura","25.2","192.168.1.2","-"
"Apr 22, 2025 @ 06:54:33.244","-",mqtt,"iot/sensor/temperatura","22.66","192.168.1.2","-"
"Apr 22, 2025 @ 06:54:33.244","-",mqtt,"iot/sensor/temperatura","22.66","192.168.1.2","-"
"Apr 22, 2025 @ 06:53:56.229","-",mqtt,"iot/sensor/temperatura","28.39","192.168.1.2","-"
"Apr 22, 2025 @ 06:53:56.229","-",mqtt,"iot/sensor/temperatura","28.39","192.168.1.2","-"
"Apr 22, 2025 @ 06:53:24.215","-",mqtt,"iot/sensor/temperatura","26.76","192.168.1.2","-"
"Apr 22, 2025 @ 06:53:24.215","-",mqtt,"iot/sensor/temperatura","26.76","192.168.1.2","-"
"Apr 22, 2025 @ 06:53:01.205","-",mqtt,"iot/sensor/temperatura","26.38","192.168.1.2","-"
"Apr 22, 2025 @ 06:53:01.205","-",mqtt,"iot/sensor/temperatura","26.38","192.168.1.2","-"
"Apr 22, 2025 @ 06:52:37.195","-",mqtt,"iot/sensor/temperatura","18.06","192.168.1.2","-"
"Apr 22, 2025 @ 06:52:37.195","-",mqtt,"iot/sensor/temperatura","18.06","192.168.1.2","-"
"Apr 22, 2025 @ 06:52:17.188","-",mqtt,"iot/sensor/temperatura","20.69","192.168.1.2","-"
"Apr 22, 2025 @ 06:52:17.188","-",mqtt,"iot/sensor/temperatura","20.69","192.168.1.2","-"
"Apr 22, 2025 @ 06:51:46.174","-",mqtt,"iot/sensor/temperatura","19.01","192.168.1.2","-"
"Apr 22, 2025 @ 06:51:46.174","-",mqtt,"iot/sensor/temperatura","19.01","192.168.1.2","-"
"Apr 22, 2025 @ 06:51:26.165","-",mqtt,"iot/sensor/temperatura","24.29","192.168.1.2","-"
"Apr 22, 2025 @ 06:51:26.165","-",mqtt,"iot/sensor/temperatura","24.29","192.168.1.2","-"
"Apr 22, 2025 @ 06:50:52.150","-",mqtt,"iot/sensor/temperatura","26.47","192.168.1.2","-"
"Apr 22, 2025 @ 06:50:52.150","-",mqtt,"iot/sensor/temperatura","26.47","192.168.1.2","-"
"Apr 22, 2025 @ 06:50:19.137","-",mqtt,"iot/sensor/temperatura","24.31","192.168.1.2","-"
"Apr 22, 2025 @ 06:50:19.136","-",mqtt,"iot/sensor/temperatura","24.31","192.168.1.2","-"
"Apr 22, 2025 @ 06:49:41.121","-",mqtt,"iot/sensor/temperatura","23.2","192.168.1.2","-"
"Apr 22, 2025 @ 06:49:41.121","-",mqtt,"iot/sensor/temperatura","23.2","192.168.1.2","-"
"Apr 22, 2025 @ 06:49:06.108","-",mqtt,"iot/sensor/temperatura","27.51","192.168.1.2","-"
"Apr 22, 2025 @ 06:49:06.108","-",mqtt,"iot/sensor/temperatura","27.51","192.168.1.2","-"
"Apr 22, 2025 @ 06:48:44.098","-",mqtt,"iot/sensor/temperatura","24.0","192.168.1.2","-"
"Apr 22, 2025 @ 06:48:44.098","-",mqtt,"iot/sensor/temperatura","24.0","192.168.1.2","-"
"Apr 22, 2025 @ 06:48:15.088","-",mqtt,"iot/sensor/temperatura","25.01","192.168.1.2","-"
"Apr 22, 2025 @ 06:48:15.088","-",mqtt,"iot/sensor/temperatura","25.01","192.168.1.2","-"
"Apr 22, 2025 @ 06:47:44.075","-",mqtt,"iot/sensor/temperatura","19.5","192.168.1.2","-"
"Apr 22, 2025 @ 06:47:44.075","-",mqtt,"iot/sensor/temperatura","19.5","192.168.1.2","-"
"Apr 22, 2025 @ 06:47:24.067","-",mqtt,"iot/sensor/temperatura","19.21","192.168.1.2","-"
"Apr 22, 2025 @ 06:47:24.067","-",mqtt,"iot/sensor/temperatura","19.21","192.168.1.2","-"
"Apr 22, 2025 @ 06:46:52.053","-",mqtt,"iot/sensor/temperatura","21.71","192.168.1.2","-"
"Apr 22, 2025 @ 06:46:52.053","-",mqtt,"iot/sensor/temperatura","21.71","192.168.1.2","-"
"Apr 22, 2025 @ 06:46:17.042","-",mqtt,"iot/sensor/temperatura","21.46","192.168.1.2","-"
"Apr 22, 2025 @ 06:46:17.042","-",mqtt,"iot/sensor/temperatura","21.46","192.168.1.2","-"
"Apr 22, 2025 @ 06:45:37.026","-",mqtt,"iot/sensor/temperatura","18.2","192.168.1.2","-"
"Apr 22, 2025 @ 06:45:37.026","-",mqtt,"iot/sensor/temperatura","18.2","192.168.1.2","-"
"Apr 22, 2025 @ 06:45:00.011","-",mqtt,"iot/sensor/temperatura","26.59","192.168.1.2","-"
"Apr 22, 2025 @ 06:45:00.010","-",mqtt,"iot/sensor/temperatura","26.59","192.168.1.2","-"
"Apr 22, 2025 @ 06:44:18.996","-",mqtt,"iot/sensor/temperatura","22.19","192.168.1.2","-"
"Apr 22, 2025 @ 06:44:18.996","-",mqtt,"iot/sensor/temperatura","22.19","192.168.1.2","-"
"Apr 22, 2025 @ 06:43:43.983","-",mqtt,"iot/sensor/temperatura","28.69","192.168.1.2","-"
"Apr 22, 2025 @ 06:43:43.983","-",mqtt,"iot/sensor/temperatura","28.69","192.168.1.2","-"
"Apr 22, 2025 @ 06:43:20.974","-",mqtt,"iot/sensor/temperatura","27.57","192.168.1.2","-"
"Apr 22, 2025 @ 06:43:20.974","-",mqtt,"iot/sensor/temperatura","27.57","192.168.1.2","-"
"Apr 22, 2025 @ 06:42:56.965","-",mqtt,"iot/sensor/temperatura","25.75","192.168.1.2","-"
"Apr 22, 2025 @ 06:42:56.965","-",mqtt,"iot/sensor/temperatura","25.75","192.168.1.2","-"
"Apr 22, 2025 @ 06:42:16.950","-",mqtt,"iot/sensor/temperatura","22.41","192.168.1.2","-"
"Apr 22, 2025 @ 06:42:16.950","-",mqtt,"iot/sensor/temperatura","22.41","192.168.1.2","-"
"Apr 22, 2025 @ 06:41:50.941","-",mqtt,"iot/sensor/temperatura","24.27","192.168.1.2","-"
"Apr 22, 2025 @ 06:41:50.941","-",mqtt,"iot/sensor/temperatura","24.27","192.168.1.2","-"
"Apr 22, 2025 @ 06:41:14.928","-",mqtt,"iot/sensor/temperatura","24.1","192.168.1.2","-"
"Apr 22, 2025 @ 06:41:14.928","-",mqtt,"iot/sensor/temperatura","24.1","192.168.1.2","-"
"Apr 22, 2025 @ 06:40:39.915","-",mqtt,"iot/sensor/temperatura","29.25","192.168.1.2","-"
"Apr 22, 2025 @ 06:40:39.915","-",mqtt,"iot/sensor/temperatura","29.25","192.168.1.2","-"
"Apr 22, 2025 @ 06:40:05.903","-",mqtt,"iot/sensor/temperatura","24.82","192.168.1.2","-"
"Apr 22, 2025 @ 06:40:05.903","-",mqtt,"iot/sensor/temperatura","24.82","192.168.1.2","-"
"Apr 22, 2025 @ 06:39:38.893","-",mqtt,"iot/sensor/temperatura","23.59","192.168.1.2","-"
"Apr 22, 2025 @ 06:39:38.893","-",mqtt,"iot/sensor/temperatura","23.59","192.168.1.2","-"
"Apr 22, 2025 @ 06:39:08.881","-",mqtt,"iot/sensor/temperatura","20.74","192.168.1.2","-"
"Apr 22, 2025 @ 06:39:08.881","-",mqtt,"iot/sensor/temperatura","20.74","192.168.1.2","-"
"Apr 22, 2025 @ 06:38:31.868","-",mqtt,"iot/sensor/temperatura","27.7","192.168.1.2","-"
"Apr 22, 2025 @ 06:38:31.868","-",mqtt,"iot/sensor/temperatura","27.7","192.168.1.2","-"
"Apr 22, 2025 @ 06:37:56.855","-",mqtt,"iot/sensor/temperatura","24.43","192.168.1.2","-"
"Apr 22, 2025 @ 06:37:56.855","-",mqtt,"iot/sensor/temperatura","24.43","192.168.1.2","-"
"Apr 22, 2025 @ 06:37:16.840","-",mqtt,"iot/sensor/temperatura","20.69","192.168.1.2","-"
"Apr 22, 2025 @ 06:37:16.840","-",mqtt,"iot/sensor/temperatura","20.69","192.168.1.2","-"
"Apr 22, 2025 @ 06:36:43.828","-",mqtt,"iot/sensor/temperatura","24.36","192.168.1.2","-"
"Apr 22, 2025 @ 06:36:43.828","-",mqtt,"iot/sensor/temperatura","24.36","192.168.1.2","-"
"Apr 22, 2025 @ 06:36:18.817","-",mqtt,"iot/sensor/temperatura","25.78","192.168.1.2","-"
"Apr 22, 2025 @ 06:36:18.817","-",mqtt,"iot/sensor/temperatura","25.78","192.168.1.2","-"
"Apr 22, 2025 @ 06:35:51.806","-",mqtt,"iot/sensor/temperatura","23.07","192.168.1.2","-"
"Apr 22, 2025 @ 06:35:51.805","-",mqtt,"iot/sensor/temperatura","23.07","192.168.1.2","-"
"Apr 22, 2025 @ 06:35:27.797","-",mqtt,"iot/sensor/temperatura","22.49","192.168.1.2","-"
"Apr 22, 2025 @ 06:35:27.797","-",mqtt,"iot/sensor/temperatura","22.49","192.168.1.2","-"
"Apr 22, 2025 @ 06:34:51.782","-",mqtt,"iot/sensor/temperatura","20.84","192.168.1.2","-"
"Apr 22, 2025 @ 06:34:51.782","-",mqtt,"iot/sensor/temperatura","20.84","192.168.1.2","-"
"Apr 22, 2025 @ 06:34:17.770","-",mqtt,"iot/sensor/temperatura","24.62","192.168.1.2","-"
"Apr 22, 2025 @ 06:34:17.770","-",mqtt,"iot/sensor/temperatura","24.62","192.168.1.2","-"
"Apr 22, 2025 @ 06:33:47.760","-",mqtt,"iot/sensor/temperatura","19.18","192.168.1.2","-"
"Apr 22, 2025 @ 06:33:47.760","-",mqtt,"iot/sensor/temperatura","19.18","192.168.1.2","-"
"Apr 22, 2025 @ 06:33:27.753","-",mqtt,"iot/sensor/temperatura","23.39","192.168.1.2","-"
"Apr 22, 2025 @ 06:33:27.753","-",mqtt,"iot/sensor/temperatura","23.39","192.168.1.2","-"
"Apr 22, 2025 @ 06:33:05.745","-",mqtt,"iot/sensor/temperatura","27.54","192.168.1.2","-"
"Apr 22, 2025 @ 06:33:05.745","-",mqtt,"iot/sensor/temperatura","27.54","192.168.1.2","-"
"Apr 22, 2025 @ 06:32:28.732","-",mqtt,"iot/sensor/temperatura","21.91","192.168.1.2","-"
"Apr 22, 2025 @ 06:32:28.731","-",mqtt,"iot/sensor/temperatura","21.91","192.168.1.2","-"
"Apr 22, 2025 @ 06:31:58.722","-",mqtt,"iot/sensor/temperatura","19.95","192.168.1.2","-"
"Apr 22, 2025 @ 06:31:58.722","-",mqtt,"iot/sensor/temperatura","19.95","192.168.1.2","-"
"Apr 22, 2025 @ 06:31:19.709","-",mqtt,"iot/sensor/temperatura","19.5","192.168.1.2","-"
"Apr 22, 2025 @ 06:31:19.709","-",mqtt,"iot/sensor/temperatura","19.5","192.168.1.2","-"
"Apr 22, 2025 @ 06:30:58.702","-",mqtt,"iot/sensor/temperatura","27.1","192.168.1.2","-"
"Apr 22, 2025 @ 06:30:58.702","-",mqtt,"iot/sensor/temperatura","27.1","192.168.1.2","-"
"Apr 22, 2025 @ 06:30:25.690","-",mqtt,"iot/sensor/temperatura","29.71","192.168.1.2","-"
"Apr 22, 2025 @ 06:30:25.690","-",mqtt,"iot/sensor/temperatura","29.71","192.168.1.2","-"
"Apr 22, 2025 @ 06:29:47.676","-",mqtt,"iot/sensor/temperatura","24.59","192.168.1.2","-"
"Apr 22, 2025 @ 06:29:47.676","-",mqtt,"iot/sensor/temperatura","24.59","192.168.1.2","-"
"Apr 22, 2025 @ 06:29:13.663","-",mqtt,"iot/sensor/temperatura","23.89","192.168.1.2","-"
"Apr 22, 2025 @ 06:29:13.663","-",mqtt,"iot/sensor/temperatura","23.89","192.168.1.2","-"
"Apr 22, 2025 @ 06:28:35.650","-",mqtt,"iot/sensor/temperatura","23.28","192.168.1.2","-"
"Apr 22, 2025 @ 06:28:35.649","-",mqtt,"iot/sensor/temperatura","23.28","192.168.1.2","-"
"Apr 22, 2025 @ 06:28:05.640","-",mqtt,"iot/sensor/temperatura","19.72","192.168.1.2","-"
"Apr 22, 2025 @ 06:28:05.639","-",mqtt,"iot/sensor/temperatura","19.72","192.168.1.2","-"
