"@timestamp","alert.signature","event_type","mqtt.publish.topic","mqtt.publish.message"
"Apr 22, 2025 @ 21:10:38.953","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 21:10:05.938","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 21:10:05.938","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 21:09:18.916","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 21:09:18.916","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 21:08:37.897","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 21:08:37.897","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 21:07:45.873","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 21:07:45.873","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 21:06:45.846","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 21:06:45.845","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 21:05:50.820","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 21:05:50.820","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 21:04:56.796","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 21:04:56.796","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 21:04:24.782","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 21:04:24.781","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 21:03:27.753","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 21:03:27.753","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 21:02:48.735","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 21:02:48.735","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 21:02:18.722","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 21:02:18.722","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 21:01:22.696","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 21:01:22.696","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 21:00:38.675","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 21:00:38.675","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:59:53.651","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:59:53.651","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:59:15.631","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:59:15.630","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:58:41.612","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:58:41.612","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:58:04.595","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:58:04.594","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:57:22.575","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:57:22.575","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:56:34.550","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:56:34.550","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:56:01.534","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:56:01.534","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:55:23.516","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:55:23.516","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:54:39.494","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:54:39.494","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:53:46.465","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:53:46.465","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:52:51.436","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:52:51.436","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:51:56.409","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:51:56.409","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:51:02.381","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:51:02.381","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:50:14.358","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:50:14.358","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:49:15.328","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:49:15.328","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:48:35.308","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:48:35.307","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:47:45.282","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:47:45.282","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:47:01.260","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:47:01.259","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:46:07.233","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:46:07.233","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:45:14.207","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:45:14.207","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:44:20.180","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:44:20.180","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:43:20.148","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:43:20.148","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:42:26.121","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:42:26.121","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:41:27.094","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:41:27.094","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:40:55.077","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:40:55.077","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:40:15.059","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:40:15.058","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:39:29.036","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:39:29.036","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:38:55.020","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:38:55.019","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:38:13.001","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:38:13.000","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:37:24.978","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:37:24.978","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:36:42.958","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:36:42.958","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:36:07.941","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:36:07.941","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:35:35.927","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:35:35.927","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:34:38.900","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:34:38.900","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:33:50.878","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:33:50.878","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:33:12.860","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:33:12.860","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:32:27.840","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:32:27.839","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:31:53.823","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:31:53.822","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:31:18.805","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:31:18.805","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:30:28.783","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:30:28.782","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:29:42.758","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:29:42.758","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:28:45.730","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:28:45.730","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:28:05.711","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:28:05.711","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:27:13.686","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:27:13.686","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:26:17.658","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:26:17.658","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:25:37.639","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:25:37.639","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:24:56.618","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:24:56.618","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:24:11.597","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:24:11.597","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:23:16.572","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:23:16.572","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:22:44.556","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:22:44.556","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:21:50.531","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:21:50.531","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:21:20.517","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:21:20.517","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:20:32.494","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:20:32.494","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:19:53.475","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:19:53.475","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:19:02.451","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:19:02.451","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:18:13.428","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:18:13.427","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:17:36.407","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:17:36.407","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:17:02.391","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:17:02.391","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:16:18.369","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:16:18.369","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:15:21.342","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:15:21.342","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:14:41.322","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:14:41.322","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:13:54.300","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:13:54.300","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:12:58.273","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:12:58.273","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:12:08.249","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:12:08.249","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:11:12.222","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:11:12.222","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:10:31.202","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:10:31.202","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:09:33.174","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:09:33.174","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:09:01.159","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:09:01.159","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:08:24.142","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:08:24.142","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:07:27.114","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:07:27.114","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:06:41.090","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:06:41.090","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:05:45.063","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:05:45.063","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:04:56.039","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:04:56.039","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:03:58.011","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:03:58.011","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:03:00.981","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:03:00.981","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:02:01.951","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:02:01.951","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 20:01:22.932","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:01:22.932","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:00:26.909","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 20:00:26.908","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:59:52.893","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:59:52.893","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:58:58.871","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:58:58.871","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:58:16.853","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:58:16.852","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:57:27.832","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:57:27.832","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:56:36.810","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:56:36.810","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:55:41.789","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:55:41.789","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:54:53.770","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:54:53.770","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:54:10.753","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:54:10.753","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:53:14.730","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:53:14.730","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:52:18.708","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:52:18.708","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:51:26.687","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:51:26.687","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:50:31.667","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:50:31.667","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:49:34.641","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:49:34.641","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:48:42.616","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:48:42.616","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:48:01.597","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:48:01.597","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:47:16.576","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:47:16.576","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:46:31.555","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:46:31.555","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:45:52.536","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:45:52.536","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:45:20.517","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:45:20.517","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:45:20.517","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:45:20.517","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:44:43.487","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:44:43.487","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:44:43.487","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:44:43.487","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:43:45.450","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:43:45.450","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:43:45.450","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:43:45.450","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:43:13.427","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:43:13.427","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:43:13.427","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:43:13.427","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:42:28.394","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:42:28.394","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:42:28.394","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:42:28.394","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:41:55.371","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:41:55.371","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:41:54.371","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:41:54.371","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:41:25.349","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:41:25.349","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:41:25.349","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:41:25.349","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:40:36.311","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:40:36.311","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:40:36.311","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:40:36.311","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:39:57.281","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:39:57.281","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:39:57.281","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:39:57.281","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:39:14.250","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:39:14.250","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:39:14.250","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:39:14.250","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:38:44.230","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:38:44.230","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:38:44.230","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:38:44.230","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:37:54.194","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:37:54.194","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:37:54.194","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:37:54.193","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:37:07.154","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:37:07.154","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:37:07.154","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:37:07.154","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:36:08.115","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:36:08.115","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:36:08.115","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:36:08.115","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:35:14.079","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:35:14.079","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:35:14.079","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:35:14.079","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:34:39.050","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:34:39.050","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:34:39.050","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:34:39.049","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:33:49.015","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:33:49.015","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:33:49.015","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:33:49.015","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:33:18.995","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:33:18.995","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:33:18.995","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:33:18.995","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:32:19.953","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:32:19.953","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:32:19.953","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:32:19.953","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:31:22.915","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:31:22.915","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:31:22.915","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:31:22.915","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:30:35.881","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:30:35.881","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:30:35.881","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:30:35.881","-",mqtt,"iot/sensor/movimiento",ON
"Apr 22, 2025 @ 19:29:48.849","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:29:48.849","-",mqtt,"iot/sensor/movimiento",OFF
"Apr 22, 2025 @ 19:29:48.849","-",mqtt,"iot/sensor/movimiento",OFF
